Linux 6.4.0-150600.23.25-default (cm4r13c06s01) 	06/01/26 	_x86_64_	(224 CPU)

11:49:53      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:49:58      499         -      3627    0.19    0.00    0.00    0.00    0.19    32  |__dbus-daemon
11:49:58        0      7671         -    0.19    0.00    0.00    0.19    0.19    16  kworker/16:2-events
11:49:58        0         -      7671    0.19    0.00    0.00    0.19    0.19    16  |__kworker/16:2-events
11:49:58        0      9062         -    0.19    0.00    0.00    0.00    0.19    19  kworker/19:2-events
11:49:58        0         -      9062    0.19    0.00    0.00    0.00    0.19    19  |__kworker/19:2-events
11:49:58        0      9803         -    0.19    0.00    0.00    0.00    0.19    31  kworker/31:2-events
11:49:58        0         -      9803    0.19    0.00    0.00    0.00    0.19    31  |__kworker/31:2-events
11:49:58        0     15733         -    0.58    0.78    0.00    0.00    1.36   214  mmfsd
11:49:58        0         -     16205    0.00    0.19    0.00    0.00    0.19   133  |__mmfsd
11:49:58        0         -     17057    0.19    0.19    0.00    0.00    0.39    35  |__mmfsd
11:49:58        0         -     17059    0.19    0.00    0.00    0.00    0.19   127  |__mmfsd
11:49:58        0         -     17080    0.19    0.00    0.00    0.00    0.19    55  |__mmfsd
11:49:58        0         -     17083    0.19    0.00    0.00    0.00    0.19   219  |__mmfsd
11:49:58    4432689     22242         -    0.00    0.19    0.00    0.00    0.19    39  mpstat
11:49:58    4432689         -     22242    0.00    0.19    0.00    0.00    0.19    39  |__mpstat
11:49:58    4432689     22243         -    0.58    2.14    0.00    0.00    2.72   152  pidstat
11:49:58    4432689         -     22243    0.58    2.14    0.00    0.00    2.72   152  |__pidstat
11:49:58        0     22253         -    0.00    0.19    0.00    0.00    0.19    33  slurmstepd
11:49:58        0         -     22253    0.00    0.19    0.00    0.00    0.19    33  |__slurmstepd
11:49:58    4432689     22260         -    0.19    0.19    0.00    0.00    0.39    34  test_staggered.
11:49:58    4432689         -     22260    0.19    0.19    0.00    0.00    0.39    34  |__test_staggered.
11:49:58    4432689     22292         - 2603.70   34.63    0.00    0.00 2638.33    32  ft.C.x
11:49:58    4432689         -     22292   81.32    1.75    0.00    0.00   83.07    32  |__ft.C.x
11:49:58    4432689         -     22294   81.32    0.78    0.00    0.00   82.10     1  |__openmp_worker
11:49:58    4432689         -     22297   81.32    0.78    0.00    0.00   82.10     2  |__openmp_worker
11:49:58    4432689         -     22299   81.13    0.97    0.00    0.00   82.10     3  |__openmp_worker
11:49:58    4432689         -     22300   81.13    0.97    0.00    0.00   82.10     4  |__openmp_worker
11:49:58    4432689         -     22302   81.13    0.97    0.00    0.00   82.10     5  |__openmp_worker
11:49:58    4432689         -     22303   81.52    0.78    0.00    0.00   82.30     6  |__openmp_worker
11:49:58    4432689         -     22305   80.93    1.36    0.00    0.00   82.30     7  |__openmp_worker
11:49:58    4432689         -     22308   81.13    0.97    0.00    0.00   82.10    10  |__openmp_worker
11:49:58    4432689         -     22310   81.32    0.97    0.00    0.00   82.30    11  |__openmp_worker
11:49:58    4432689         -     22311   81.52    0.78    0.00    0.00   82.30    12  |__openmp_worker
11:49:58    4432689         -     22313   81.32    0.97    0.00    0.00   82.30    13  |__openmp_worker
11:49:58    4432689         -     22316   81.13    1.17    0.00    0.00   82.30    14  |__openmp_worker
11:49:58    4432689         -     22317   81.32    0.97    0.00    0.00   82.30    15  |__openmp_worker
11:49:58    4432689         -     22318   81.32    0.97    0.00    0.00   82.30    17  |__openmp_worker
11:49:58    4432689         -     22320   81.32    0.97    0.00    0.00   82.30    18  |__openmp_worker
11:49:58    4432689         -     22324   81.71    0.58    0.00    0.00   82.30    20  |__openmp_worker
11:49:58    4432689         -     22325   81.32    0.97    0.00    0.00   82.30    21  |__openmp_worker
11:49:58    4432689         -     22326   81.32    0.97    0.00    0.00   82.30    22  |__openmp_worker
11:49:58    4432689         -     22328   81.52    0.78    0.00    0.00   82.30    23  |__openmp_worker
11:49:58    4432689         -     22332   81.13    1.17    0.00    0.00   82.30    24  |__openmp_worker
11:49:58    4432689         -     22333   81.52    0.78    0.00    0.00   82.30    25  |__openmp_worker
11:49:58    4432689         -     22334   81.32    0.97    0.00    0.00   82.30    26  |__openmp_worker
11:49:58    4432689         -     22336   81.71    0.58    0.00    0.00   82.30    27  |__openmp_worker
11:49:58    4432689         -     22340   81.32    0.97    0.00    0.00   82.30    28  |__openmp_worker
11:49:58    4432689         -     22341   81.13    1.17    0.00    0.00   82.30    29  |__openmp_worker
11:49:58    4432689         -     22342   81.32    0.97    0.00    0.00   82.30    30  |__openmp_worker
11:49:58    4432689         -     22344   81.52    0.78    0.00    0.00   82.30    31  |__openmp_worker
11:49:58    4432689         -     22347   81.52    0.78    0.00    0.00   82.30     8  |__openmp_worker
11:49:58    4432689         -     22349   81.32    0.97    0.00    0.00   82.30    16  |__openmp_worker
11:49:58    4432689         -     22351   81.32    0.97    0.00    0.00   82.30    19  |__openmp_worker
11:49:58    4432689         -     22353   81.13    1.17    0.00    0.00   82.30     9  |__openmp_worker
11:49:58    4432689     22293         - 2602.33   37.74    0.00    0.00 2640.08    87  ft.C.x
11:49:58    4432689         -     22293   81.52    1.56    0.00    0.00   83.07    87  |__ft.C.x
11:49:58    4432689         -     22296   81.32    0.97    0.00    0.00   82.30    59  |__openmp_worker
11:49:58    4432689         -     22298   81.32    0.97    0.00    0.00   82.30    60  |__openmp_worker
11:49:58    4432689         -     22301   81.32    0.97    0.00    0.00   82.30    61  |__openmp_worker
11:49:58    4432689         -     22304   80.93    1.36    0.00    0.00   82.30    62  |__openmp_worker
11:49:58    4432689         -     22306   81.52    0.78    0.00    0.00   82.30    63  |__openmp_worker
11:49:58    4432689         -     22307   81.13    1.17    0.00    0.00   82.30    64  |__openmp_worker
11:49:58    4432689         -     22309   81.13    1.17    0.00    0.00   82.30    65  |__openmp_worker
11:49:58    4432689         -     22312   81.13    1.17    0.00    0.00   82.30    66  |__openmp_worker
11:49:58    4432689         -     22314   81.13    1.17    0.00    0.00   82.30    58  |__openmp_worker
11:49:58    4432689         -     22315   81.13    0.97    0.00    0.00   82.10    67  |__openmp_worker
11:49:58    4432689         -     22319   81.32    0.97    0.00    0.00   82.30    68  |__openmp_worker
11:49:58    4432689         -     22321   81.32    0.97    0.00    0.00   82.30    69  |__openmp_worker
11:49:58    4432689         -     22322   81.13    1.17    0.00    0.00   82.30    71  |__openmp_worker
11:49:58    4432689         -     22323   81.13    1.17    0.00    0.00   82.30    72  |__openmp_worker
11:49:58    4432689         -     22327   81.32    0.97    0.00    0.00   82.30    74  |__openmp_worker
11:49:58    4432689         -     22329   81.32    0.97    0.00    0.00   82.30    75  |__openmp_worker
11:49:58    4432689         -     22330   81.13    1.17    0.00    0.00   82.30    76  |__openmp_worker
11:49:58    4432689         -     22331   81.13    1.17    0.00    0.00   82.30    78  |__openmp_worker
11:49:58    4432689         -     22335   81.13    0.97    0.00    0.00   82.10    79  |__openmp_worker
11:49:58    4432689         -     22337   81.13    1.17    0.00    0.00   82.30    80  |__openmp_worker
11:49:58    4432689         -     22338   81.13    1.17    0.00    0.00   82.30    81  |__openmp_worker
11:49:58    4432689         -     22339   81.32    0.97    0.00    0.00   82.30    82  |__openmp_worker
11:49:58    4432689         -     22343   81.13    0.97    0.00    0.00   82.10    83  |__openmp_worker
11:49:58    4432689         -     22345   81.13    1.17    0.00    0.00   82.30    85  |__openmp_worker
11:49:58    4432689         -     22346   81.13    0.97    0.00    0.00   82.10    86  |__openmp_worker
11:49:58    4432689         -     22348   81.52    0.78    0.00    0.00   82.30    56  |__openmp_worker
11:49:58    4432689         -     22350   81.13    1.17    0.00    0.00   82.30    73  |__openmp_worker
11:49:58    4432689         -     22352   80.93    1.36    0.00    0.00   82.30    84  |__openmp_worker
11:49:58    4432689         -     22354   81.32    0.97    0.00    0.00   82.30    77  |__openmp_worker
11:49:58    4432689         -     22355   81.32    0.97    0.00    0.00   82.30    70  |__openmp_worker
11:49:58    4432689         -     22356   81.32    0.97    0.00    0.00   82.30    57  |__openmp_worker

11:49:58      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:50:03        0         1         -    2.60    4.40    0.00    0.00    7.00   141  systemd
11:50:03        0         -         1    2.60    4.40    0.00    0.00    7.00   141  |__systemd
11:50:03        0         -        17    0.00    0.20    0.00    0.00    0.20    34  |__rcu_preempt
11:50:03        0      1094         -    0.00    0.20    0.00    0.00    0.20   179  migration/179
11:50:03        0         -      1094    0.00    0.20    0.00    0.00    0.20   179  |__migration/179
11:50:03        0      1112         -    0.00    0.20    0.00    0.00    0.20   182  migration/182
11:50:03        0         -      1112    0.00    0.20    0.00    0.00    0.20   182  |__migration/182
11:50:03        0      1471         -    0.00    0.20    0.00    0.00    0.20    56  kworker/56:1-events
11:50:03        0         -      1471    0.00    0.20    0.00    0.00    0.20    56  |__kworker/56:1-events
11:50:03        0      1514         -    0.20    0.00    0.00    0.00    0.20    25  kworker/25:1-events
11:50:03        0         -      1514    0.20    0.00    0.00    0.00    0.20    25  |__kworker/25:1-events
11:50:03        0      1549         -    0.20    0.00    0.00    0.00    0.20    64  kworker/64:1-events
11:50:03        0         -      1549    0.20    0.00    0.00    0.00    0.20    64  |__kworker/64:1-events
11:50:03        0      1553         -    0.20    0.00    0.00    0.00    0.20    68  kworker/68:1-events
11:50:03        0         -      1553    0.20    0.00    0.00    0.00    0.20    68  |__kworker/68:1-events
11:50:03        0      1554         -    0.20    0.00    0.00    0.00    0.20    69  kworker/69:1-events
11:50:03        0         -      1554    0.20    0.00    0.00    0.00    0.20    69  |__kworker/69:1-events
11:50:03        0         -      1627    0.00    0.20    0.00    0.00    0.20   165  |__kworker/165:1-events
11:50:03        0      3629         -    0.20    0.00    0.00    0.00    0.20    65  kworker/65:2-events
11:50:03        0         -      3629    0.20    0.00    0.00    0.00    0.20    65  |__kworker/65:2-events
11:50:03        0      3632         -    0.20    0.00    0.00    0.00    0.20    67  kworker/67:2-events
11:50:03        0         -      3632    0.20    0.00    0.00    0.00    0.20    67  |__kworker/67:2-events
11:50:03        0      3746         -    0.20    0.00    0.00    0.00    0.20    63  kworker/63:2-events
11:50:03        0         -      3746    0.20    0.00    0.00    0.00    0.20    63  |__kworker/63:2-events
11:50:03        0     12502         -    0.80    0.00    0.00    0.00    0.80    33  python3.11
11:50:03        0         -     16169    0.60    0.00    0.00    0.00    0.60    18  |__ET_gpfs
11:50:03        0         -     16170    0.20    0.00    0.00    0.00    0.20    36  |__ET_network
11:50:03        0         -     16171    0.20    0.00    0.00    0.00    0.20    40  |__ET_filesystem
11:50:03        0     15733         -    3.00    0.20    0.00    0.00    3.20   214  mmfsd
11:50:03        0         -     16280    1.60    0.00    0.00    0.00    1.60    33  |__mmfsd
11:50:03        0         -     17076    0.20    0.00    0.00    0.00    0.20    30  |__mmfsd
11:50:03        0         -     17124    0.00    0.20    0.00    0.00    0.20    36  |__mmfsd
11:50:03        0         -     22147    0.60    0.00    0.00    0.00    0.60    18  |__mmfsd
11:50:03    4432689     22242         -    0.00    0.20    0.00    0.00    0.20   151  mpstat
11:50:03    4432689         -     22242    0.00    0.20    0.00    0.00    0.20   151  |__mpstat
11:50:03    4432689     22243         -    0.60    1.80    0.00    0.00    2.40   117  pidstat
11:50:03    4432689         -     22243    0.60    1.80    0.00    0.00    2.40   117  |__pidstat
11:50:03    4432689     22369         - 1622.60   34.20    0.00    0.00 1656.80    32  ft.C.x
11:50:03    4432689         -     22369   96.80    1.40    0.00    0.00   98.20    32  |__ft.C.x
11:50:03    4432689         -     22376   96.80    1.00    0.00    0.00   97.80     2  |__openmp_worker
11:50:03    4432689         -     22377   96.80    1.00    0.00    0.00   97.80     9  |__openmp_worker
11:50:03    4432689         -     22378   96.80    1.00    0.00    0.00   97.80     7  |__openmp_worker
11:50:03    4432689         -     22379   96.60    1.00    0.00    0.00   97.60     8  |__openmp_worker
11:50:03    4432689         -     22381   96.80    1.00    0.00    0.00   97.80    13  |__openmp_worker
11:50:03    4432689         -     22382   96.80    1.00    0.00    0.00   97.80    10  |__openmp_worker
11:50:03    4432689         -     22384   96.80    1.00    0.00    0.00   97.80    11  |__openmp_worker
11:50:03    4432689         -     22386   97.00    0.80    0.00    0.00   97.80    12  |__openmp_worker
11:50:03    4432689         -     22387   96.60    1.20    0.00    0.00   97.80     3  |__openmp_worker
11:50:03    4432689         -     22388   97.00    0.80    0.00    0.00   97.80     6  |__openmp_worker
11:50:03    4432689         -     22389   97.00    0.80    0.00    0.00   97.80     4  |__openmp_worker
11:50:03    4432689         -     22390   96.80    1.00    0.00    0.00   97.80    14  |__openmp_worker
11:50:03    4432689         -     22391   97.00    0.80    0.00    0.00   97.80    15  |__openmp_worker
11:50:03    4432689         -     22392   96.60    1.20    0.00    0.00   97.80    16  |__openmp_worker
11:50:03    4432689         -     22393   96.80    1.00    0.00    0.00   97.80    17  |__openmp_worker
11:50:03    4432689         -     22394    4.60    0.80    0.00    0.00    5.40    18  |__openmp_worker
11:50:03    4432689         -     22395    4.40    0.80    0.00    0.00    5.20    19  |__openmp_worker
11:50:03    4432689         -     22396    4.60    0.80    0.00    0.00    5.40    20  |__openmp_worker
11:50:03    4432689         -     22397    4.40    1.00    0.00    0.00    5.40    21  |__openmp_worker
11:50:03    4432689         -     22398    4.40    1.00    0.00    0.00    5.40    22  |__openmp_worker
11:50:03    4432689         -     22399    4.40    0.80    0.00    0.00    5.20    23  |__openmp_worker
11:50:03    4432689         -     22400    4.40    1.00    0.00    0.00    5.40    24  |__openmp_worker
11:50:03    4432689         -     22401    4.40    1.00    0.00    0.00    5.40    25  |__openmp_worker
11:50:03    4432689         -     22402    4.40    1.00    0.00    0.00    5.40    26  |__openmp_worker
11:50:03    4432689         -     22404    4.40    0.80    0.00    0.00    5.20    27  |__openmp_worker
11:50:03    4432689         -     22405    4.40    1.00    0.00    0.00    5.40    28  |__openmp_worker
11:50:03    4432689         -     22407    4.40    1.00    0.00    0.00    5.40    29  |__openmp_worker
11:50:03    4432689         -     22409    4.60    0.80    0.00    0.00    5.40    30  |__openmp_worker
11:50:03    4432689         -     22411    4.40    1.00    0.00    0.00    5.40    31  |__openmp_worker
11:50:03    4432689         -     22414    4.40    0.80    0.00    0.00    5.20     1  |__openmp_worker
11:50:03    4432689         -     22416    4.20    1.20    0.00    0.00    5.40     5  |__openmp_worker
11:50:03    4432689     22601         -  330.20   30.60    0.00    0.00  360.80    87  ft.C.x
11:50:03    4432689         -     22601   10.40    1.00    0.00    0.00   11.40    87  |__ft.C.x
11:50:03    4432689         -     22602   10.20    0.80    0.00    0.00   11.00    60  |__openmp_worker
11:50:03    4432689         -     22603   10.20    1.00    0.00    0.00   11.20    61  |__openmp_worker
11:50:03    4432689         -     22604   10.20    0.80    0.00    0.00   11.00    62  |__openmp_worker
11:50:03    4432689         -     22605   10.20    0.80    0.00    0.00   11.00    63  |__openmp_worker
11:50:03    4432689         -     22606   10.20    0.80    0.00    0.00   11.00    64  |__openmp_worker
11:50:03    4432689         -     22607   10.40    0.80    0.00    0.00   11.20    65  |__openmp_worker
11:50:03    4432689         -     22608   10.20    0.80    0.00    0.00   11.00    66  |__openmp_worker
11:50:03    4432689         -     22609   10.20    0.80    0.00    0.00   11.00    67  |__openmp_worker
11:50:03    4432689         -     22610   10.20    0.80    0.00    0.00   11.00    68  |__openmp_worker
11:50:03    4432689         -     22611   10.40    0.60    0.00    0.00   11.00    70  |__openmp_worker
11:50:03    4432689         -     22612   10.20    0.80    0.00    0.00   11.00    71  |__openmp_worker
11:50:03    4432689         -     22613   10.40    0.80    0.00    0.00   11.20    72  |__openmp_worker
11:50:03    4432689         -     22614   10.40    0.80    0.00    0.00   11.20    73  |__openmp_worker
11:50:03    4432689         -     22615   10.20    0.80    0.00    0.00   11.00    74  |__openmp_worker
11:50:03    4432689         -     22616   10.40    0.80    0.00    0.00   11.20    69  |__openmp_worker
11:50:03    4432689         -     22617   10.40    0.80    0.00    0.00   11.20    75  |__openmp_worker
11:50:03    4432689         -     22618   10.20    1.00    0.00    0.00   11.20    76  |__openmp_worker
11:50:03    4432689         -     22619   10.40    0.80    0.00    0.00   11.20    77  |__openmp_worker
11:50:03    4432689         -     22620   10.20    1.00    0.00    0.00   11.20    78  |__openmp_worker
11:50:03    4432689         -     22621   10.20    0.80    0.00    0.00   11.00    79  |__openmp_worker
11:50:03    4432689         -     22622   10.20    1.00    0.00    0.00   11.20    80  |__openmp_worker
11:50:03    4432689         -     22623   10.20    1.00    0.00    0.00   11.20    81  |__openmp_worker
11:50:03    4432689         -     22624   10.40    0.60    0.00    0.00   11.00    83  |__openmp_worker
11:50:03    4432689         -     22625   10.20    1.00    0.00    0.00   11.20    84  |__openmp_worker
11:50:03    4432689         -     22626   10.00    1.00    0.00    0.00   11.00    85  |__openmp_worker
11:50:03    4432689         -     22627   10.20    0.80    0.00    0.00   11.00    59  |__openmp_worker
11:50:03    4432689         -     22628   10.20    1.00    0.00    0.00   11.20    82  |__openmp_worker
11:50:03    4432689         -     22629   10.40    0.80    0.00    0.00   11.20    86  |__openmp_worker
11:50:03    4432689         -     22630   10.00    1.20    0.00    0.00   11.20    56  |__openmp_worker
11:50:03    4432689         -     22631   10.20    0.80    0.00    0.00   11.00    58  |__openmp_worker
11:50:03    4432689         -     22632   10.20    0.80    0.00    0.00   11.00    57  |__openmp_worker

11:50:03      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:50:08        0         2         -    0.00    0.20    0.00    0.00    0.20   216  kthreadd
11:50:08        0         -         2    0.00    0.20    0.00    0.00    0.20   216  |__kthreadd
11:50:08        0        16         -    0.20    0.00    0.00    0.00    0.20     0  ksoftirqd/0
11:50:08        0         -        16    0.20    0.00    0.00    0.00    0.20     0  |__ksoftirqd/0
11:50:08        0        17         -    0.00    0.20    0.00    0.00    0.20   132  rcu_preempt
11:50:08        0         -        17    0.00    0.20    0.00    0.00    0.20   132  |__rcu_preempt
11:50:08        0      1441         -    0.20    0.00    0.00    0.00    0.20    85  kworker/85:1-events
11:50:08        0         -      1441    0.20    0.00    0.00    0.00    0.20    85  |__kworker/85:1-events
11:50:08        0         -      1520    0.00    0.20    0.00    0.00    0.20    32  |__kworker/32:1-events
11:50:08        0      2558         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:5-qat_misc_wq
11:50:08        0         -      2558    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:5-qat_misc_wq
11:50:08        0      2573         -    0.00    0.20    0.00    0.00    0.20   113  kworker/u448:2-ipoib_wq
11:50:08        0         -      2573    0.00    0.20    0.00    0.00    0.20   113  |__kworker/u448:2-ipoib_wq
11:50:08        0      3128         -    0.20    0.00    0.00    0.00    0.20   166  systemd-journal
11:50:08        0         -      3128    0.20    0.00    0.00    0.00    0.20   166  |__systemd-journal
11:50:08        0         -      9481    0.20    0.00    0.00    0.00    0.20   154  |__rs:main Q:Reg
11:50:08        0     15733         -    0.40    0.20    0.00    0.00    0.60   214  mmfsd
11:50:08        0         -     16742    0.20    0.00    0.00    0.00    0.20    36  |__mmfsd
11:50:08        0         -     16744    0.20    0.00    0.00    0.00    0.20     0  |__mmfsd
11:50:08        0         -     17123    0.20    0.00    0.00    0.00    0.20    38  |__mmfsd
11:50:08        0         -     22124    0.20    0.00    0.00    0.00    0.20    89  |__mmfsd
11:50:08        0     18943         -    0.20    0.00    0.00    0.00    0.20    14  kworker/14:2-events
11:50:08        0         -     18943    0.20    0.00    0.00    0.00    0.20    14  |__kworker/14:2-events
11:50:08    4432689     22242         -    0.00    0.20    0.00    0.00    0.20   151  mpstat
11:50:08    4432689         -     22242    0.00    0.20    0.00    0.00    0.20   151  |__mpstat
11:50:08    4432689     22243         -    0.40    2.60    0.00    0.00    3.00   117  pidstat
11:50:08    4432689         -     22243    0.40    2.60    0.00    0.00    3.00   117  |__pidstat
11:50:08    4432689     22280         -    0.00    0.20    0.00    0.00    0.20     0  dynamic-resourc
11:50:08    4432689     22601         - 1846.00   20.00    0.00   44.80 1866.00    83  ft.C.x
11:50:08    4432689         -     22601   54.80    0.60    0.00   44.80   55.40    83  |__ft.C.x
11:50:08    4432689         -     22602   55.80    1.00    0.00   43.60   56.80    76  |__openmp_worker
11:50:08    4432689         -     22603   58.40    0.60    0.00   41.40   59.00    61  |__openmp_worker
11:50:08    4432689         -     22604   59.80    0.40    0.00   40.00   60.20    62  |__openmp_worker
11:50:08    4432689         -     22605   56.00    1.00    0.00   43.60   57.00    85  |__openmp_worker
11:50:08    4432689         -     22606   56.00    1.00    0.00   43.40   57.00    73  |__openmp_worker
11:50:08    4432689         -     22607   56.60    0.40    0.00   43.40   57.00    65  |__openmp_worker
11:50:08    4432689         -     22608   59.80    0.40    0.00   40.20   60.20    66  |__openmp_worker
11:50:08    4432689         -     22609   56.60    0.80    0.00   43.00   57.40    67  |__openmp_worker
11:50:08    4432689         -     22610   57.60    0.60    0.00   42.40   58.20    62  |__openmp_worker
11:50:08    4432689         -     22611   58.20    0.60    0.00   41.60   58.80    70  |__openmp_worker
11:50:08    4432689         -     22612   58.20    0.60    0.00   41.60   58.80    71  |__openmp_worker
11:50:08    4432689         -     22613   58.00    0.60    0.00   41.60   58.60    72  |__openmp_worker
11:50:08    4432689         -     22614   57.80    0.60    0.00   41.80   58.40    73  |__openmp_worker
11:50:08    4432689         -     22615   58.00    0.60    0.00   41.60   58.60    74  |__openmp_worker
11:50:08    4432689         -     22616   57.60    1.00    0.00   41.60   58.60    69  |__openmp_worker
11:50:08    4432689         -     22617   57.40    0.40    0.00   42.40   57.80    75  |__openmp_worker
11:50:08    4432689         -     22618   63.20    0.40    0.00   36.60   63.60    59  |__openmp_worker
11:50:08    4432689         -     22619   58.20    0.40    0.00   41.60   58.60    77  |__openmp_worker
11:50:08    4432689         -     22620   58.60    0.60    0.00   41.20   59.20    78  |__openmp_worker
11:50:08    4432689         -     22621   58.00    1.00    0.00   41.60   59.00    79  |__openmp_worker
11:50:08    4432689         -     22622   58.20    0.40    0.00   41.60   58.60    80  |__openmp_worker
11:50:08    4432689         -     22623   56.80    0.40    0.00   42.80   57.20    76  |__openmp_worker
11:50:08    4432689         -     22624   57.80    0.80    0.00   41.80   58.60    83  |__openmp_worker
11:50:08    4432689         -     22625   57.80    0.80    0.00   41.60   58.60    84  |__openmp_worker
11:50:08    4432689         -     22626   57.80    0.80    0.00   41.80   58.60    85  |__openmp_worker
11:50:08    4432689         -     22627   56.20    0.80    0.00   43.40   57.00    84  |__openmp_worker
11:50:08    4432689         -     22628   58.40    0.20    0.00   41.60   58.60    82  |__openmp_worker
11:50:08    4432689         -     22629   58.40    0.20    0.00   41.60   58.60    86  |__openmp_worker
11:50:08    4432689         -     22630   57.80    0.40    0.00   42.00   58.20    68  |__openmp_worker
11:50:08    4432689         -     22631   55.00    0.80    0.00   44.60   55.80    68  |__openmp_worker
11:50:08    4432689         -     22632   55.80    0.80    0.00   43.60   56.60    64  |__openmp_worker
11:50:08    4432689     22641         - 1311.80   37.20    0.00   45.00 1349.00    82  ft.C.x
11:50:08    4432689         -     22641   41.20    1.20    0.00   45.00   42.40    82  |__ft.C.x
11:50:08    4432689         -     22644   40.60    0.80    0.00   45.40   41.40    56  |__openmp_worker
11:50:08    4432689         -     22645   44.60    1.20    0.00   40.80   45.80    81  |__openmp_worker
11:50:08    4432689         -     22646   39.20    1.40    0.00   46.40   40.60    57  |__openmp_worker
11:50:08    4432689         -     22647   42.00    0.80    0.00   44.00   42.80    66  |__openmp_worker
11:50:08    4432689         -     22648   43.20    1.20    0.00   42.60   44.40    81  |__openmp_worker
11:50:08    4432689         -     22649   40.40    1.00    0.00   44.60   41.40    87  |__openmp_worker
11:50:08    4432689         -     22650   40.60    1.20    0.00   43.80   41.80    61  |__openmp_worker
11:50:08    4432689         -     22651   41.00    1.00    0.00   45.00   42.00    79  |__openmp_worker
11:50:08    4432689         -     22652   38.40    1.40    0.00   47.40   39.80    59  |__openmp_worker
11:50:08    4432689         -     22653   40.00    0.80    0.00   46.20   40.80    63  |__openmp_worker
11:50:08    4432689         -     22654   41.20    1.00    0.00   44.80   42.20    65  |__openmp_worker
11:50:08    4432689         -     22655   41.20    0.80    0.00   44.80   42.00    72  |__openmp_worker
11:50:08    4432689         -     22656   41.20    1.40    0.00   44.40   42.60    60  |__openmp_worker
11:50:08    4432689         -     22657   40.40    0.80    0.00   45.60   41.20    57  |__openmp_worker
11:50:08    4432689         -     22658   41.00    1.20    0.00   45.00   42.20    63  |__openmp_worker
11:50:08    4432689         -     22659   42.20    1.00    0.00   43.80   43.20    56  |__openmp_worker
11:50:08    4432689         -     22660   41.20    1.20    0.00   44.60   42.40    77  |__openmp_worker
11:50:08    4432689         -     22661   41.20    1.20    0.00   44.60   42.40    67  |__openmp_worker
11:50:08    4432689         -     22662   41.20    0.80    0.00   45.00   42.00    86  |__openmp_worker
11:50:08    4432689         -     22663   41.60    1.40    0.00   43.80   43.00    87  |__openmp_worker
11:50:08    4432689         -     22664   41.00    1.00    0.00   45.00   42.00    71  |__openmp_worker
11:50:08    4432689         -     22665   40.60    1.00    0.00   44.80   41.60    58  |__openmp_worker
11:50:08    4432689         -     22666   38.60    1.20    0.00   47.00   39.80    75  |__openmp_worker
11:50:08    4432689         -     22667   41.20    0.80    0.00   44.80   42.00    69  |__openmp_worker
11:50:08    4432689         -     22668   39.40    1.20    0.00   46.00   40.60    87  |__openmp_worker
11:50:08    4432689         -     22669   39.60    1.00    0.00   46.20   40.60    60  |__openmp_worker
11:50:08    4432689         -     22670   39.00    0.80    0.00   47.00   39.80    58  |__openmp_worker
11:50:08    4432689         -     22671   41.00    1.00    0.00   45.00   42.00    80  |__openmp_worker
