Linux 6.4.0-150600.23.25-default (cm4r13c05s08) 	06/01/26 	_x86_64_	(224 CPU)

13:38:43     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:38:48      29   79.56    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      30   79.24    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      31   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      32   79.40    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.40
13:38:48      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      40    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      56   79.32    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   19.28
13:38:48      57   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      58   79.44    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      59   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      60   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      61   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      62   79.04    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      63   79.56    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      64   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      65   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      66   79.04    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      67   79.60    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00   18.20
13:38:48      68   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      69   79.36    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      70   79.36    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      71   79.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.80
13:38:48      72   79.04    0.00    1.20    0.20    0.00    0.00    0.00    0.00    0.00   19.56
13:38:48      73   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      74   79.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.80
13:38:48      75   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      76   79.44    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      77   79.24    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      78   79.04    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.76
13:38:48      79   79.60    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      80   79.36    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      81   79.36    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.64
13:38:48      82   79.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.80
13:38:48      83   79.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.80
13:38:48      84   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      85   79.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      86   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
13:38:48      87   79.24    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.56
13:38:48      88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      89    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48      99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     101    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     103    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     105    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     106    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     107    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     108    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     109    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     110    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     111    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     112    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     113    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     115    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     117    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     119    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     120    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     121    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     122    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     123    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     124    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     125    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     127    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     128    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     129    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     130    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     131    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     132    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     133    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     134    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     135    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     136    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     137    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     138    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     139    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     140    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     141    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     142    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     143    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     144    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     145    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     146    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     147    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     148    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     149    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     150    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     151    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     152    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     153    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     154    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     155    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     156    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     157    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     158    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     159    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     160    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     161    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     162    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     163    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     164    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     165    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     166    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     167    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     168    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     169    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     170    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     171    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     172    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     173    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     174    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.40
13:38:48     175    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.40
13:38:48     176    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     177    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     178    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     179    0.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   98.80
13:38:48     180    0.80    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   98.80
13:38:48     181    0.40    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.60
13:38:48     182    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     183    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     184    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     185    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     186    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     187    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     188    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     189    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     190    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     191    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     192    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     194    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:48     195    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     198    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     199    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     200    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
13:38:48     201    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     202    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     203    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     204    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     205    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     206    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     207    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     209    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     210    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     211    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     212    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     213    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     214    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     215    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     216    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     217    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     218    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     219    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     220    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     221    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     222    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:48     223    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:38:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:38:53     all   21.59    0.00    0.47    0.00    0.00    0.00    0.00    0.00    0.00   77.94
13:38:53       0    0.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.79
13:38:53       1   10.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.80
13:38:53       2    9.42    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53       3   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53       4   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53       5   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53       6   10.02    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53       7   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53       8   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
13:38:53       9   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      10    9.62    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      11   98.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      12    9.82    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      13   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      14   98.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.60
13:38:53      15   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
13:38:53      16   98.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00    0.60
13:38:53      17   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      18   98.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.60
13:38:53      19   97.80    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      20   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      21   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
13:38:53      22   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      23   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
13:38:53      24    9.98    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.82
13:38:53      25   10.02    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      26   10.20    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   89.00
13:38:53      27   10.02    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      28    9.62    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      29    9.98    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.02
13:38:53      30    9.82    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.18
13:38:53      31    9.80    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.20
13:38:53      32   98.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.60
13:38:53      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      36    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      39    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
13:38:53      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:38:53      56   96.80    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:38:53      57   97.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:38:53      58   96.61    0.00    2.20    0.20    0.00    0.00    0.00    0.00    0.00    1.00
13:38:53      59   97.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
