Linux 6.4.0-150600.23.25-default (cm4r15c01s07) 	06/01/26 	_x86_64_	(224 CPU)

14:32:17     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:32:22      48    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      56   78.96    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00   19.24
14:32:22      57   78.96    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      58   79.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      59   79.00    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.40
14:32:22      60   79.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      61   79.56    0.00    2.20    0.00    0.00    0.00    0.00    0.00    0.00   18.24
14:32:22      62   79.04    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.36
14:32:22      63   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      64   79.24    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      65   78.96    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      66   79.00    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.40
14:32:22      67   79.36    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      68   79.32    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.48
14:32:22      69   78.64    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      70   79.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      71   78.84    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      72   78.60    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      73   79.16    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      74   79.20    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.40
14:32:22      75   79.04    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      76   79.04    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      77   79.00    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      78   79.24    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      79   78.96    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      80   79.16    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.44
14:32:22      81   79.24    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.56
14:32:22      82   79.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      83   79.16    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.64
14:32:22      84   78.80    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00   19.60
14:32:22      85   79.16    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.64
14:32:22      86   79.16    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   19.64
14:32:22      87   79.40    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00   19.20
14:32:22      88    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      89    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      90    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      91    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      92    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      93    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      94    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      95    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      97    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22      99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     100    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     101    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     102    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     103    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     104    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     105    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     106    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     107    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     108    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     109    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     110    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     111    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     112    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     113    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     114    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     115    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     116    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     117    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     118    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     119    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:22     120    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     121    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     122    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     123    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     124    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     125    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     126    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     127    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     128    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     129    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     130    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:22     131    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     132    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     133    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     134    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     135    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     136    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     137    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     138    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     139    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     140    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     141    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     142    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     143    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     144    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     145    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     146    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     147    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     148    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     149    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     150    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     151    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     152    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     153    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     154    0.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.80
14:32:22     155    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     156    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     157    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     158    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     159    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     160    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     161    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     162    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     163    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     164    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     165    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     166    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     167    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     168    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     169    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     170    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
14:32:22     171    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:22     172    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     173    0.60    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.40
14:32:22     174    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     175    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
14:32:22     176    0.80    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.00
14:32:22     177    0.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.80
14:32:22     178    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     179    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     180    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     181    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     182    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:22     183    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     184    0.20    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.60
14:32:22     185    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     186    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     187    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     188    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     189    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     190    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     191    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     192    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     193    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     194    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     195    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     196    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     197    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     198    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     199    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     200    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.60
14:32:22     201    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     202    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     203    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     204    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     205    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     206    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     207    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     208    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     209    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     210    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     211    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     212    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     213    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     214    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     215    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     216    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     217    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     218    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:22     219    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     220    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     221    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     222    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:22     223    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

14:32:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
14:32:27     all   21.68    0.00    0.54    0.00    0.00    0.00    0.00    0.00    0.00   77.78
14:32:27       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27       1   98.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.60
14:32:27       2   10.62    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   88.58
14:32:27       3   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27       4   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27       5   10.60    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27       6   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27       7   10.40    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27       8   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27       9   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      10   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      11   10.42    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.38
14:32:27      12   97.80    0.00    1.20    0.20    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      13   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      14   10.40    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27      15   98.40    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      16   97.80    0.00    1.40    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      17   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      18   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      19   98.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      20   98.00    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.80
14:32:27      21   10.76    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.25
14:32:27      22   10.20    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.60
14:32:27      23   10.82    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   88.38
14:32:27      24   10.38    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.42
14:32:27      25   11.38    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   87.62
14:32:27      26   10.62    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   88.58
14:32:27      27   10.40    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27      28   10.78    0.00    0.80    0.00    0.00    0.00    0.00    0.00    0.00   88.42
14:32:27      29   10.62    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.18
14:32:27      30   10.40    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27      31   10.60    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   88.40
14:32:27      32   97.80    0.00    1.60    0.00    0.00    0.00    0.00    0.00    0.00    0.60
14:32:27      33    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
14:32:27      34    3.21    0.00    3.81    0.00    0.00    0.00    0.00    0.00    0.00   92.99
14:32:27      35    0.20    0.00    1.61    0.00    0.00    0.00    0.00    0.00    0.00   98.19
14:32:27      36    0.80    0.00    1.41    0.00    0.00    0.00    0.00    0.00    0.00   97.79
14:32:27      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      41    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.40
14:32:27      42    0.60    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.20
14:32:27      43    0.40    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.40
14:32:27      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      46    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:27      47    0.20    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.80
14:32:27      48    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:27      49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      50    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:27      51    0.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:27      52    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
14:32:27      53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      54    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
14:32:27      55    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
14:32:27      56   97.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
14:32:27      57   97.20    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00    1.00
14:32:27      58   97.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
14:32:27      59   97.20    0.00    1.80    0.00    0.00    0.00    0.00    0.00    0.00    1.00
