run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_2,dual-exclusive,FT,8,False,1,13450,29470.18,,3683.77,8,8,floating point,179215,dynamic=false,1
run_2,dual-exclusive,FT,16,False,1,7220,54881.72,,3430.11,16,16,floating point,181497,dynamic=false,1
run_2,dual-exclusive,FT,32,False,1,4010,98758.85,,3086.21,32,32,floating point,183845,dynamic=false,1
run_2,dual-exclusive,FT,2,True,1,51930,7633.84,,3816.92,2,2,floating point,164685,dynamic=true,1
run_2,dual-exclusive,FT,4,True,1,26310,15063.99,,3766.0,4,4,floating point,176590,dynamic=true,1
run_2,dual-exclusive,FT,8,True,1,13490,29378.16,,3672.27,8,8,floating point,179214,dynamic=true,1
run_2,dual-exclusive,FT,16,True,1,6990,56679.76,,3542.48,16,16,floating point,181496,dynamic=true,1
run_2,dual-exclusive,FT,32,True,1,4000,99105.67,,3097.05,32,32,floating point,183846,dynamic=true,1
run_3,dual-exclusive,FT,2,False,1,53380,7425.45,,3712.73,2,2,floating point,165023,dynamic=false,1
run_3,dual-exclusive,FT,4,False,1,26560,14921.78,,3730.45,4,4,floating point,176867,dynamic=false,1
run_3,dual-exclusive,FT,8,False,1,13430,29512.27,,3689.03,8,8,floating point,179432,dynamic=false,1
run_3,dual-exclusive,FT,16,False,1,7090,55927.26,,3495.45,16,16,floating point,181692,dynamic=false,1
run_3,dual-exclusive,FT,32,False,1,4030,98391.95,,3074.75,32,32,floating point,184274,dynamic=false,1
run_3,dual-exclusive,FT,2,True,1,52690,7523.27,,3761.63,2,2,floating point,165024,dynamic=true,1
run_3,dual-exclusive,FT,4,True,1,26690,14854.14,,3713.53,4,4,floating point,176868,dynamic=true,1
run_3,dual-exclusive,FT,8,True,1,13640,29065.79,,3633.22,8,8,floating point,179430,dynamic=true,1
run_3,dual-exclusive,FT,16,True,1,7160,55390.61,,3461.91,16,16,floating point,181690,dynamic=true,1
run_3,dual-exclusive,FT,32,True,1,4020,98652.15,,3082.88,32,32,floating point,184273,dynamic=true,1
run_4,dual-exclusive,FT,2,False,1,53370,7427.8,,3713.9,2,2,floating point,165391,dynamic=false,1
run_4,dual-exclusive,FT,4,False,1,26480,14970.33,,3742.58,4,4,floating point,177169,dynamic=false,1
run_4,dual-exclusive,FT,8,False,1,13480,29397.25,,3674.66,8,8,floating point,179725,dynamic=false,1
run_4,dual-exclusive,FT,16,False,1,7140,55552.71,,3472.04,16,16,floating point,181879,dynamic=false,1
run_4,dual-exclusive,FT,32,False,1,4010,98941.34,,3091.92,32,32,floating point,184569,dynamic=false,1
run_4,dual-exclusive,FT,2,True,1,52300,7579.62,,3789.81,2,2,floating point,165392,dynamic=true,1
run_4,dual-exclusive,FT,4,True,1,26640,14881.36,,3720.34,4,4,floating point,177168,dynamic=true,1
run_4,dual-exclusive,FT,8,True,1,13520,29325.63,,3665.7,8,8,floating point,179724,dynamic=true,1
