run_name,source,benchmark,threads,dynamic,program_id,duration_ms,mops_total,init_ms,mops_per_thread,total_threads,avail_threads,operation_type,pid,mode,rep
run_5,dual-exclusive,CG,2,True,1,46350,3092.95,5942,1546.48,2,2,floating point,174296,dynamic=true,1
run_5,dual-exclusive,CG,4,True,1,22910,6256.5,3040,1564.12,4,4,floating point,177557,dynamic=true,1
run_5,dual-exclusive,CG,8,True,1,10760,13321.52,1568,1665.19,8,8,floating point,179936,dynamic=true,1
run_5,dual-exclusive,CG,16,True,1,6480,22131.08,868,1383.19,16,16,floating point,182273,dynamic=true,1
run_5,dual-exclusive,CG,32,True,1,3500,40995.39,514,1281.11,32,32,floating point,184939,dynamic=true,1
run_6,dual-exclusive,CG,2,False,1,46130,3107.17,6120,1553.59,2,2,floating point,174607,dynamic=false,1
run_6,dual-exclusive,CG,4,False,1,22980,6238.21,3113,1559.55,4,4,floating point,177721,dynamic=false,1
run_6,dual-exclusive,CG,8,False,1,11540,12420.24,1600,1552.53,8,8,floating point,180090,dynamic=false,1
run_6,dual-exclusive,CG,16,False,1,6270,22869.74,863,1429.36,16,16,floating point,182521,dynamic=false,1
run_6,dual-exclusive,CG,32,False,1,3850,37204.92,520,1162.65,32,32,floating point,185283,dynamic=false,1
run_6,dual-exclusive,CG,2,True,1,41440,3459.3,5878,1729.65,2,2,floating point,174606,dynamic=true,1
run_6,dual-exclusive,CG,4,True,1,22570,6349.92,3036,1587.48,4,4,floating point,177720,dynamic=true,1
run_6,dual-exclusive,CG,8,True,1,11990,11951.07,1590,1493.88,8,8,floating point,180089,dynamic=true,1
run_6,dual-exclusive,CG,16,True,1,6290,22786.95,863,1424.18,16,16,floating point,182520,dynamic=true,1
run_6,dual-exclusive,CG,32,True,1,3690,38802.97,517,1212.59,32,32,floating point,185284,dynamic=true,1
run_7,dual-exclusive,CG,2,False,1,50500,2838.44,6173,1419.22,2,2,floating point,174961,dynamic=false,1
run_7,dual-exclusive,CG,4,False,1,23240,6166.87,3119,1541.72,4,4,floating point,177998,dynamic=false,1
run_7,dual-exclusive,CG,8,False,1,12880,11133.2,1624,1391.65,8,8,floating point,180376,dynamic=false,1
run_7,dual-exclusive,CG,16,False,1,6220,23036.33,862,1439.77,16,16,floating point,182714,dynamic=false,1
run_7,dual-exclusive,CG,32,False,1,3820,37482.36,520,1171.32,32,32,floating point,185564,dynamic=false,1
run_7,dual-exclusive,CG,2,True,1,44060,3253.72,5906,1626.86,2,2,floating point,174960,dynamic=true,1
run_7,dual-exclusive,CG,4,True,1,23300,6152.66,3050,1538.16,4,4,floating point,177997,dynamic=true,1
run_7,dual-exclusive,CG,8,True,1,11080,12933.45,1575,1616.68,8,8,floating point,180375,dynamic=true,1
run_7,dual-exclusive,CG,16,True,1,5940,24121.34,860,1507.58,16,16,floating point,182712,dynamic=true,1
run_7,dual-exclusive,CG,32,True,1,3680,38977.36,520,1218.04,32,32,floating point,185565,dynamic=true,1
run_8,dual-exclusive,CG,2,False,1,46390,3090.06,6120,1545.03,2,2,floating point,175307,dynamic=false,1
run_8,dual-exclusive,CG,4,False,1,23020,6228.42,3112,1557.11,4,4,floating point,178394,dynamic=false,1
run_8,dual-exclusive,CG,8,False,1,11670,12287.25,1599,1535.91,8,8,floating point,180591,dynamic=false,1
run_8,dual-exclusive,CG,16,False,1,6420,22318.25,868,1394.89,16,16,floating point,182905,dynamic=false,1
run_8,dual-exclusive,CG,32,False,1,4000,35855.3,525,1120.48,32,32,floating point,185986,dynamic=false,1
run_8,dual-exclusive,CG,2,True,1,41360,3465.72,5879,1732.86,2,2,floating point,175306,dynamic=true,1
run_8,dual-exclusive,CG,4,True,1,21030,6816.92,3017,1704.23,4,4,floating point,178393,dynamic=true,1
run_8,dual-exclusive,CG,8,True,1,11560,12397.08,1584,1549.63,8,8,floating point,180590,dynamic=true,1
run_8,dual-exclusive,CG,16,True,1,5820,24624.13,857,1539.01,16,16,floating point,182904,dynamic=true,1
run_8,dual-exclusive,CG,32,True,1,3650,39318.8,518,1228.71,32,32,floating point,185987,dynamic=true,1
run_9,dual-exclusive,CG,2,False,1,45360,3159.93,6107,1579.97,2,2,floating point,175803,dynamic=false,1
run_9,dual-exclusive,CG,4,False,1,23420,6121.81,3119,1530.45,4,4,floating point,178547,dynamic=false,1
run_9,dual-exclusive,CG,8,False,1,12480,11489.15,1612,1436.14,8,8,floating point,180865,dynamic=false,1
run_9,dual-exclusive,CG,16,False,1,6610,21680.87,867,1355.05,16,16,floating point,183242,dynamic=false,1
run_9,dual-exclusive,CG,32,False,1,4130,34749.85,525,1085.93,32,32,floating point,186271,dynamic=false,1
run_9,dual-exclusive,CG,2,True,1,41330,3468.35,5880,1734.17,2,2,floating point,175802,dynamic=true,1
run_9,dual-exclusive,CG,4,True,1,20870,6867.7,3008,1716.92,4,4,floating point,178548,dynamic=true,1
run_9,dual-exclusive,CG,8,True,1,10670,13432.17,1567,1679.02,8,8,floating point,180864,dynamic=true,1
run_9,dual-exclusive,CG,16,True,1,6080,23595.22,861,1474.7,16,16,floating point,183241,dynamic=true,1
run_9,dual-exclusive,CG,32,True,1,3510,40825.1,515,1275.78,32,32,floating point,186270,dynamic=true,1
