Linux 6.4.0-150600.23.25-default (cm4r15c03s05) 	04/12/26 	_x86_64_	(224 CPU)

21:26:53      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:05:43        0         -     14114    0.20    0.00    0.00    0.00    0.20     4  |__ET_network
22:05:43        0     11966         -    0.20    0.00    0.00    0.00    0.20    84  mmfsd
22:05:43        0         -     13154    0.00    0.20    0.00    0.00    0.20   217  |__mmfsd
22:05:43        0    169715         -    0.00    0.20    0.00    0.00    0.20     3  kworker/3:0-events
22:05:43        0    192289         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:3-events
22:05:43        0         -    192289    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:3-events
22:05:43    4432689    192635         -    0.00    0.40    0.00    0.00    0.40   133  mpstat
22:05:43    4432689         -    192635    0.00    0.40    0.00    0.00    0.40   133  |__mpstat
22:05:43    4432689    192636         -    0.40    1.80    0.00    0.00    2.20   141  pidstat
22:05:43    4432689         -    192636    0.40    1.80    0.00    0.00    2.20   141  |__pidstat
22:05:43        0         -    193856    0.00    0.20    0.00    0.00    0.20    56  |__kworker/56:2-events
22:05:43    4432689    198293         -  100.00    0.00    0.00    0.00  100.00     3  cg.C.x
22:05:43    4432689         -    198293   99.80    0.00    0.00    0.00   99.80     3  |__cg.C.x
22:05:43    4432689    198294         -   99.80    0.40    0.00   49.80  100.20    56  cg.C.x
22:05:43    4432689         -    198294   50.20    0.00    0.00   49.80   50.20    56  |__cg.C.x
22:05:43    4432689         -    198301   49.60    0.40    0.00   49.80   50.00    72  |__openmp_worker
22:05:43    4432689    198295         -   99.40    0.20    0.00   50.20   99.60    56  cg.C.x
22:05:43    4432689         -    198295   49.80    0.00    0.00   50.20   49.80    56  |__cg.C.x
22:05:43    4432689         -    198302   49.60    0.20    0.00   50.20   49.80    72  |__openmp_worker
22:05:43    4432689    198296         -  100.20    0.00    0.00    0.00  100.20     1  cg.C.x
22:05:43    4432689         -    198296  100.00    0.00    0.00    0.00  100.00     1  |__cg.C.x

22:05:43      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:05:48        0        17         -    0.00    0.20    0.00    0.00    0.20     8  rcu_preempt
22:05:48        0         -        17    0.00    0.20    0.00    0.00    0.20     8  |__rcu_preempt
22:05:48        0       131         -    0.00    0.20    0.00    0.00    0.20    19  migration/19
22:05:48        0         -       131    0.00    0.20    0.00    0.00    0.20    19  |__migration/19
22:05:48        0         -       866    0.00    0.20    0.00    0.00    0.20   141  |__ksoftirqd/141
22:05:48        0     11966         -    0.20    0.00    0.00    0.00    0.20    84  mmfsd
22:05:48        0     85959         -    0.00    0.20    0.00    0.00    0.20   133  kworker/133:0-events
22:05:48    4432689    192635         -    0.00    0.20    0.00    0.00    0.20    21  mpstat
22:05:48    4432689         -    192635    0.00    0.20    0.00    0.00    0.20    21  |__mpstat
22:05:48    4432689    192636         -    0.60    1.80    0.00    0.00    2.40    29  pidstat
22:05:48    4432689         -    192636    0.60    1.80    0.00    0.00    2.40    29  |__pidstat
22:05:48        0    193856         -    0.00    0.20    0.00    0.00    0.20    56  kworker/56:2-events
22:05:48        0    194885         -    0.00    0.20    0.00    0.00    0.20   136  kworker/136:2-events
22:05:48    4432689    198293         -  100.00    0.00    0.00    0.00  100.00     3  cg.C.x
22:05:48    4432689         -    198293  100.00    0.00    0.00    0.00  100.00     3  |__cg.C.x
22:05:48    4432689    198294         -   99.80    0.20    0.00   50.00  100.00    56  cg.C.x
22:05:48    4432689         -    198294   49.80    0.00    0.00   50.00   49.80    56  |__cg.C.x
22:05:48    4432689         -    198301   49.80    0.00    0.00   50.00   49.80    72  |__openmp_worker
22:05:48    4432689    198295         -  100.00    0.20    0.00   50.00  100.20    56  cg.C.x
22:05:48    4432689         -    198295   50.00    0.00    0.00   50.00   50.00    56  |__cg.C.x
22:05:48    4432689         -    198302   49.80    0.20    0.00   50.00   50.00    72  |__openmp_worker
22:05:48    4432689    198296         -   99.80    0.00    0.00    0.00   99.80     1  cg.C.x
22:05:48    4432689         -    198296  100.00    0.00    0.00    0.00  100.00     1  |__cg.C.x

22:05:48      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:05:53        0        17         -    0.00    0.20    0.00    0.20    0.20    24  rcu_preempt
22:05:53        0     11966         -    0.40    0.20    0.00    0.00    0.60    84  mmfsd
22:05:53        0         -     13698    0.20    0.00    0.00    0.00    0.20   142  |__mmfsd
22:05:53        0         -     14050    0.20    0.00    0.00    0.00    0.20    61  |__mmfsd
22:05:53    4432689    192635         -    0.00    0.40    0.00    0.00    0.40    21  mpstat
22:05:53    4432689         -    192635    0.00    0.40    0.00    0.00    0.40    21  |__mpstat
22:05:53    4432689    192636         -    0.80    1.40    0.00    0.00    2.20    29  pidstat
22:05:53    4432689         -    192636    0.80    1.40    0.00    0.00    2.20    29  |__pidstat
22:05:53    4432689    198293         -  100.00    0.00    0.00    0.00  100.00     3  cg.C.x
22:05:53    4432689         -    198293  100.00    0.00    0.00    0.00  100.00     3  |__cg.C.x
22:05:53    4432689    198294         -   99.40    0.60    0.00   49.80  100.00    56  cg.C.x
22:05:53    4432689         -    198294   49.80    0.20    0.00   49.80   50.00    56  |__cg.C.x
22:05:53    4432689         -    198301   49.60    0.40    0.00   50.20   50.00    72  |__openmp_worker
22:05:53    4432689    198295         -  100.00    0.00    0.00   50.00  100.00    56  cg.C.x
22:05:53    4432689         -    198295   50.00    0.00    0.00   50.00   50.00    56  |__cg.C.x
22:05:53    4432689         -    198302   50.00    0.20    0.00   50.00   50.20    72  |__openmp_worker
22:05:53    4432689    198296         -  100.00    0.00    0.00    0.00  100.00     1  cg.C.x
22:05:53    4432689         -    198296  100.00    0.00    0.00    0.00  100.00     1  |__cg.C.x

22:05:53      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:05:58        0         -        17    0.00    0.20    0.00    0.00    0.20   136  |__rcu_preempt
22:05:58        0     11966         -    0.00    0.20    0.00    0.00    0.20    84  mmfsd
22:05:58        0         -     13153    0.20    0.00    0.00    0.00    0.20    29  |__mmfsd
22:05:58        0         -     13154    0.20    0.00    0.00    0.00    0.20   218  |__mmfsd
22:05:58        0         -     13640    0.20    0.00    0.00    0.00    0.20   118  |__mmfsd
22:05:58        0         -     13687    0.00    0.20    0.00    0.00    0.20   166  |__mmfsd
22:05:58        0         -     13690    0.20    0.00    0.00    0.00    0.20   147  |__mmfsd
22:05:58        0         -     85959    0.00    0.20    0.00    0.00    0.20   133  |__kworker/133:0-events
22:05:58    4432689    192635         -    0.00    0.20    0.00    0.00    0.20    21  mpstat
22:05:58    4432689         -    192635    0.00    0.20    0.00    0.00    0.20    21  |__mpstat
22:05:58    4432689    192636         -    0.80    1.40    0.00    0.00    2.20   141  pidstat
22:05:58    4432689         -    192636    0.80    1.40    0.00    0.00    2.20   141  |__pidstat
22:05:58    4432689    198293         -  100.00    0.00    0.00    0.20  100.00     3  cg.C.x
22:05:58    4432689         -    198293  100.00    0.00    0.00    0.20  100.00     3  |__cg.C.x
22:05:58    4432689    198294         -   99.80    0.20    0.00   50.20  100.00    56  cg.C.x
22:05:58    4432689         -    198294   50.00    0.00    0.00   50.20   50.00    56  |__cg.C.x
22:05:58    4432689         -    198301   50.00    0.20    0.00   49.60   50.20    72  |__openmp_worker
22:05:58    4432689    198295         -   99.20    0.40    0.00   50.00   99.60    56  cg.C.x
22:05:58    4432689         -    198295   49.80    0.00    0.00   50.00   49.80    56  |__cg.C.x
22:05:58    4432689         -    198302   49.60    0.20    0.00   50.00   49.80    72  |__openmp_worker

22:05:58      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:03        0         1         -    2.40    4.60    0.00    0.00    7.00     7  systemd
22:06:03        0         -         1    2.40    4.60    0.00    0.00    7.00     7  |__systemd
22:06:03        0        17         -    0.00    0.20    0.00    0.00    0.20     8  rcu_preempt
22:06:03        0         -        17    0.00    0.20    0.00    0.00    0.20     8  |__rcu_preempt
22:06:03        0         -        30    0.00    0.20    0.00    0.00    0.20     2  |__ksoftirqd/2
22:06:03        0      3573         -    0.00    1.80    0.00    0.00    1.80     2  kipmi0
22:06:03        0         -      3573    0.00    1.80    0.00    0.00    1.80     2  |__kipmi0
22:06:03        0     11966         -    0.20    0.20    0.00    0.00    0.40    84  mmfsd
22:06:03        0         -     13704    0.20    0.00    0.00    0.00    0.20   137  |__mmfsd
22:06:03        0         -     65598    0.00    0.20    0.00    0.00    0.20   131  |__mmfsd
22:06:03      127     14805         -    0.20    0.00    0.00    0.00    0.20   206  munged
22:06:03        0    122867         -    0.00    0.20    0.00    0.00    0.20   146  kworker/146:1-events
22:06:03        0    192289         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:3-events
22:06:03        0         -    192289    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:3-events
22:06:03    4432689    192635         -    0.20    0.40    0.00    0.00    0.60    21  mpstat
22:06:03    4432689         -    192635    0.20    0.40    0.00    0.00    0.60    21  |__mpstat
22:06:03    4432689    192636         -    1.00    1.40    0.00    0.00    2.40    29  pidstat
22:06:03    4432689         -    192636    1.00    1.40    0.00    0.00    2.40    29  |__pidstat
22:06:03        0    197763         -    0.00    0.20    0.00    0.00    0.20    40  kworker/u448:3-ipoib_wq
22:06:03        0         -    197763    0.00    0.20    0.00    0.00    0.20    40  |__kworker/u448:3-ipoib_wq
22:06:03    4432689    198294         -   99.80    0.20    0.00   50.20  100.00    56  cg.C.x
22:06:03    4432689         -    198294   49.80    0.20    0.00   50.20   50.00    56  |__cg.C.x
22:06:03    4432689         -    198301   49.80    0.00    0.00   50.60   49.80    72  |__openmp_worker
22:06:03    4432689    198295         -  100.00    0.40    0.00   50.20  100.40    56  cg.C.x
22:06:03    4432689         -    198295   50.20    0.00    0.00   50.20   50.20    56  |__cg.C.x
22:06:03    4432689         -    198302   49.80    0.40    0.00   50.00   50.20    72  |__openmp_worker
22:06:03        0    198494         -    0.40    0.00    0.00    0.00    0.40   115  ipmitool
22:06:03        0         -    198494    0.40    0.00    0.00    0.00    0.40   115  |__ipmitool
22:06:03        0    208882         -    0.00    0.20    0.00    0.20    0.20   132  kworker/132:1-events

22:06:03      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:08        0        60         -    0.00    0.20    0.00    0.00    0.20     7  ksoftirqd/7
22:06:08        0      3573         -    0.00   10.60    0.00    0.00   10.60     8  kipmi0
22:06:08        0         -      3573    0.00   10.60    0.00    0.00   10.60     8  |__kipmi0
22:06:08        0     11966         -    0.00    0.20    0.00    0.00    0.20    84  mmfsd
22:06:08        0         -    220572    0.00    0.20    0.00    0.00    0.20     6  |__mmfsd
22:06:08    4432689    192635         -    0.00    0.20    0.00    0.00    0.20    21  mpstat
22:06:08    4432689         -    192635    0.00    0.20    0.00    0.00    0.20    21  |__mpstat
22:06:08    4432689    192636         -    0.80    1.40    0.00    0.00    2.20   141  pidstat
22:06:08    4432689         -    192636    0.80    1.40    0.00    0.00    2.20   141  |__pidstat
22:06:08        0         -    193856    0.00    0.20    0.00    0.00    0.20    56  |__kworker/56:2-events
22:06:08    4432689    198294         -   99.60    0.40    0.00   49.80  100.00    56  cg.C.x
22:06:08    4432689         -    198294   49.80    0.20    0.00   49.80   50.00    56  |__cg.C.x
22:06:08    4432689         -    198301   50.00    0.20    0.00   49.60   50.20    72  |__openmp_worker
22:06:08    4432689    198295         -   99.40    0.20    0.00   50.00   99.60    56  cg.C.x
22:06:08    4432689         -    198295   49.60    0.00    0.00   50.00   49.60    56  |__cg.C.x
22:06:08    4432689         -    198302   49.60    0.20    0.00   50.00   49.80    72  |__openmp_worker
22:06:08        0    198494         -    0.20    0.20    0.00    0.00    0.40    10  ipmitool
22:06:08        0         -    198494    0.20    0.20    0.00    0.00    0.40    10  |__ipmitool

22:06:08      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:13        0         1         -    0.00    0.20    0.00    0.00    0.20     7  systemd
22:06:13        0         -         1    0.00    0.20    0.00    0.00    0.20     7  |__systemd
22:06:13        0        17         -    0.00    0.20    0.00    0.00    0.20    22  rcu_preempt
22:06:13        0         -        17    0.00    0.20    0.00    0.00    0.20    22  |__rcu_preempt
22:06:13        0      3573         -    0.00    2.20    0.00    0.00    2.20     8  kipmi0
22:06:13        0         -      3573    0.00    2.20    0.00    0.00    2.20     8  |__kipmi0
22:06:13        0     10113         -    0.80    0.40    0.00    0.00    1.20   177  mmsysmon.py
22:06:13        0         -     14111    0.60    0.20    0.00    0.00    0.80     5  |__ET_gpfs
22:06:13        0         -     14113    0.20    0.20    0.00    0.00    0.40     6  |__ET_filesystem
22:06:13        0         -     14114    0.20    0.20    0.00    0.00    0.40     4  |__ET_network
22:06:13        0     11966         -    1.80    0.40    0.00    0.00    2.20    84  mmfsd
22:06:13        0         -     13698    0.20    0.00    0.00    0.00    0.20   142  |__mmfsd
22:06:13        0         -     65598    1.60    0.20    0.00    0.00    1.80   131  |__mmfsd
22:06:13        0         -    122799    0.00    0.20    0.00    0.00    0.20   149  |__kworker/149:1-events
22:06:13    4432689    192635         -    0.00    0.40    0.00    0.00    0.40    21  mpstat
22:06:13    4432689         -    192635    0.00    0.40    0.00    0.00    0.40    21  |__mpstat
22:06:13    4432689    192636         -    1.20    0.80    0.00    0.00    2.00   141  pidstat
22:06:13    4432689         -    192636    1.20    0.80    0.00    0.00    2.00   141  |__pidstat
22:06:13        0    193856         -    0.00    0.20    0.00    0.00    0.20    56  kworker/56:2-events

22:06:13      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:18        0        17         -    0.00    0.20    0.00    0.20    0.20   134  rcu_preempt
22:06:18        0         -        17    0.00    0.20    0.00    0.20    0.20   134  |__rcu_preempt
22:06:18        0     11966         -    0.00    0.40    0.00    0.00    0.40    84  mmfsd
22:06:18        0         -     13121    0.20    0.00    0.00    0.00    0.20    33  |__mmfsd
22:06:18        0    122845         -    0.00    0.20    0.00    0.00    0.20   217  kworker/217:2-events
22:06:18    4432689    192635         -    0.00    0.20    0.00    0.00    0.20    21  mpstat
22:06:18    4432689         -    192635    0.00    0.20    0.00    0.00    0.20    21  |__mpstat
22:06:18    4432689    192636         -    0.80    1.40    0.00    0.00    2.20   141  pidstat
22:06:18    4432689         -    192636    0.80    1.40    0.00    0.00    2.20   141  |__pidstat
22:06:18    4432689    198578         -    0.20    0.00    0.00    0.00    0.20     7  test-one.sh
22:06:18    4432689         -    198578    0.20    0.00    0.00    0.00    0.20     7  |__test-one.sh
22:06:18    4432689    198579         -    0.00    0.20    0.00    0.00    0.20     2  test-one.sh
22:06:18    4432689         -    198579    0.00    0.20    0.00    0.00    0.20     2  |__test-one.sh
22:06:18    4432689    198580         -    0.00    0.20    0.00    0.00    0.20    56  test-one.sh
22:06:18    4432689         -    198580    0.00    0.20    0.00    0.00    0.20    56  |__test-one.sh
22:06:18    4432689    198581         -    0.00    0.20    0.00    0.00    0.20    58  test-one.sh
22:06:18    4432689         -    198581    0.00    0.20    0.00    0.00    0.20    58  |__test-one.sh

22:06:18      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:23        0        16         -    0.00    0.20    0.00    0.00    0.20     0  ksoftirqd/0
22:06:23        0        17         -    0.00    0.20    0.00    0.00    0.20   134  rcu_preempt
22:06:23        0       866         -    0.00    0.20    0.00    0.00    0.20   141  ksoftirqd/141
22:06:23        0     11966         -    0.20    0.20    0.00    0.00    0.40    84  mmfsd
22:06:23        0         -     13153    0.20    0.00    0.00    0.00    0.20    29  |__mmfsd
22:06:23        0         -     13698    0.00    0.20    0.00    0.00    0.20   142  |__mmfsd
22:06:23        0         -     14068    0.00    0.20    0.00    0.00    0.20   118  |__mmfsd
22:06:23    4432689    192635         -    0.20    0.20    0.00    0.00    0.40    21  mpstat
22:06:23    4432689         -    192635    0.20    0.20    0.00    0.00    0.40    21  |__mpstat
22:06:23    4432689    192636         -    0.40    1.60    0.00    0.00    2.00   141  pidstat
22:06:23    4432689         -    192636    0.40    1.60    0.00    0.00    2.00   141  |__pidstat
22:06:23    4432689    198606         -  100.40    0.20    0.00   50.20  100.60    56  ep.C.x
22:06:23    4432689         -    198606   50.20    0.20    0.00   50.20   50.40    56  |__ep.C.x
22:06:23    4432689         -    198610   50.00    0.00    0.00   50.00   50.00    72  |__openmp_worker
22:06:23    4432689    198607         -  198.80    0.20    0.00    0.00  199.00     1  ep.C.x
22:06:23    4432689         -    198607  100.40    0.20    0.00    0.00  100.60     1  |__ep.C.x
22:06:23    4432689         -    198613   98.40    0.00    0.00    1.80   98.40    17  |__openmp_worker
22:06:23    4432689    198608         -  102.20    0.20    0.00    0.00  102.40     3  ep.C.x
22:06:23    4432689         -    198608  100.20    0.20    0.00    0.00  100.40     3  |__ep.C.x
22:06:23    4432689         -    198615    1.80    0.00    0.00    2.00    1.80    17  |__openmp_worker
22:06:23    4432689    198609         -  100.20    0.20    0.00   50.20  100.40    56  ep.C.x
22:06:23    4432689         -    198609   50.20    0.00    0.00   50.20   50.20    56  |__ep.C.x
22:06:23    4432689         -    198612   50.00    0.00    0.00   50.00   50.00    72  |__openmp_worker

22:06:23      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:28        0         -        17    0.00    0.20    0.00    0.00    0.20   134  |__rcu_preempt
22:06:28        0     11966         -    0.20    0.00    0.00    0.00    0.20    84  mmfsd
22:06:28        0    192289         -    0.00    0.20    0.00    0.00    0.20     0  kworker/0:3-events
22:06:28        0         -    192289    0.00    0.20    0.00    0.00    0.20     0  |__kworker/0:3-events
22:06:28    4432689    192635         -    0.00    0.40    0.00    0.00    0.40    21  mpstat
22:06:28    4432689         -    192635    0.00    0.40    0.00    0.00    0.40    21  |__mpstat
22:06:28    4432689    192636         -    0.40    1.60    0.00    0.00    2.00   141  pidstat
22:06:28    4432689         -    192636    0.40    1.60    0.00    0.00    2.00   141  |__pidstat
22:06:28        0    196912         -    0.00    0.20    0.00    0.00    0.20    41  kworker/u448:0-ipoib_wq
22:06:28        0         -    196912    0.00    0.20    0.00    0.00    0.20    41  |__kworker/u448:0-ipoib_wq
22:06:28    4432689    198606         -   99.80    0.00    0.00   50.00   99.80    56  ep.C.x
22:06:28    4432689         -    198606   50.00    0.00    0.00   50.00   50.00    56  |__ep.C.x
22:06:28    4432689         -    198610   50.00    0.00    0.00   50.00   50.00    72  |__openmp_worker
22:06:28    4432689    198607         -  200.00    0.00    0.00    0.00  200.00     1  ep.C.x
22:06:28    4432689         -    198607   99.80    0.00    0.00    0.00   99.80     1  |__ep.C.x
22:06:28    4432689         -    198613  100.00    0.00    0.00    0.00  100.00    17  |__openmp_worker
22:06:28    4432689    198608         -  100.00    0.00    0.00    0.00  100.00     3  ep.C.x
22:06:28    4432689         -    198608  100.00    0.00    0.00    0.00  100.00     3  |__ep.C.x
22:06:28    4432689    198609         -  100.00    0.00    0.00   49.80  100.00    56  ep.C.x
22:06:28    4432689         -    198609   50.00    0.00    0.00   49.80   50.00    56  |__ep.C.x
22:06:28    4432689         -    198612   50.00    0.00    0.00   50.20   50.00    72  |__openmp_worker

22:06:28      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:33        0        17         -    0.00    0.20    0.00    0.00    0.20   133  rcu_preempt
22:06:33        0         -        17    0.00    0.20    0.00    0.00    0.20   133  |__rcu_preempt
22:06:33        0         -       866    0.00    0.20    0.00    0.00    0.20   141  |__ksoftirqd/141
22:06:33        0     11966         -    0.20    0.20    0.00    0.00    0.40    84  mmfsd
22:06:33        0         -     13639    0.00    0.20    0.00    0.00    0.20   119  |__mmfsd
22:06:33        0         -    122772    0.00    0.20    0.00    0.00    0.20   141  |__kworker/141:1-events
22:06:33        0         -    169715    0.00    0.20    0.00    0.00    0.20     3  |__kworker/3:0-events
22:06:33        0    192610         -    0.20    0.00    0.00    0.00    0.20     2  slurmstepd
22:06:33    4432689    192636         -    0.60    1.40    0.00    0.00    2.00   141  pidstat
22:06:33    4432689         -    192636    0.60    1.40    0.00    0.00    2.00   141  |__pidstat
22:06:33        0    197056         -    0.20    0.00    0.00    0.00    0.20     1  kworker/1:2-events
22:06:33        0         -    197056    0.20    0.00    0.00    0.00    0.20     1  |__kworker/1:2-events
22:06:33        0    197763         -    0.00    0.20    0.00    0.00    0.20    39  kworker/u448:3-ipoib_wq
22:06:33        0         -    197763    0.00    0.20    0.00    0.00    0.20    39  |__kworker/u448:3-ipoib_wq
22:06:33    4432689    198606         -   99.80    0.00    0.00   50.00   99.80    56  ep.C.x
22:06:33    4432689         -    198606   49.80    0.00    0.00   50.00   49.80    56  |__ep.C.x
22:06:33    4432689         -    198610   50.00    0.00    0.00   50.00   50.00    72  |__openmp_worker
22:06:33    4432689    198607         -  199.80    0.00    0.00    0.00  199.80     1  ep.C.x
22:06:33    4432689         -    198607  100.00    0.00    0.00    0.00  100.00     1  |__ep.C.x
22:06:33    4432689         -    198613   99.80    0.00    0.00    0.00   99.80    17  |__openmp_worker
22:06:33    4432689    198608         -   99.80    0.00    0.00    0.00   99.80     3  ep.C.x
22:06:33    4432689         -    198608  100.00    0.00    0.00    0.00  100.00     3  |__ep.C.x
22:06:33    4432689    198609         -  100.00    0.00    0.00   50.00  100.00    56  ep.C.x
22:06:33    4432689         -    198609   50.00    0.00    0.00   50.00   50.00    56  |__ep.C.x
22:06:33    4432689         -    198612   50.00    0.00    0.00   49.80   50.00    72  |__openmp_worker

22:06:33      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:38        0        17         -    0.00    0.20    0.00    0.00    0.20   141  rcu_preempt
22:06:38        0       192         -    0.00    0.20    0.00    0.00    0.20    29  ksoftirqd/29
22:06:38        0     11966         -    0.00    0.20    0.00    0.00    0.20    84  mmfsd
22:06:38        0         -     13081    0.20    0.00    0.00    0.00    0.20   146  |__mmfsd
22:06:38        0         -     13153    0.20    0.00    0.00    0.00    0.20    29  |__mmfsd
22:06:38        0         -    220498    0.20    0.00    0.00    0.00    0.20   129  |__mmfsd
22:06:38        0    122759         -    0.00    0.20    0.00    0.00    0.20    72  kworker/72:0-events
22:06:38        0         -    122759    0.00    0.20    0.00    0.00    0.20    72  |__kworker/72:0-events
22:06:38        0         -    122845    0.00    0.20    0.00    0.00    0.20   217  |__kworker/217:2-events
22:06:38    4432689    192635         -    0.00    0.40    0.00    0.00    0.40    21  mpstat
22:06:38    4432689         -    192635    0.00    0.40    0.00    0.00    0.40    21  |__mpstat
22:06:38    4432689    192636         -    0.60    1.20    0.00    0.20    1.80    29  pidstat
22:06:38    4432689         -    192636    0.60    1.20    0.00    0.20    1.80    29  |__pidstat
22:06:38        0         -    192648    0.20    0.00    0.00    0.00    0.20    63  |__acctg_prof
22:06:38        0         -    193856    0.00    0.20    0.00    0.00    0.20    56  |__kworker/56:2-events
22:06:38    4432689    198606         -  100.00    0.00    0.00   50.00  100.00    56  ep.C.x
22:06:38    4432689         -    198606   50.00    0.00    0.00   50.00   50.00    56  |__ep.C.x
22:06:38    4432689         -    198610   50.00    0.00    0.00   50.00   50.00    72  |__openmp_worker
22:06:38    4432689    198607         -  199.80    0.00    0.00    0.00  199.80     1  ep.C.x
22:06:38    4432689         -    198607  100.00    0.00    0.00    0.00  100.00     1  |__ep.C.x
22:06:38    4432689         -    198613  100.00    0.00    0.00    0.00  100.00    17  |__openmp_worker
22:06:38    4432689    198608         -  100.00    0.00    0.00    0.00  100.00     3  ep.C.x
22:06:38    4432689         -    198608   99.80    0.00    0.00    0.00   99.80     3  |__ep.C.x
22:06:38    4432689    198609         -   99.80    0.00    0.00   50.00   99.80    56  ep.C.x
22:06:38    4432689         -    198609   50.00    0.00    0.00   50.00   50.00    56  |__ep.C.x
22:06:38    4432689         -    198612   49.80    0.00    0.00   50.00   49.80    72  |__openmp_worker

22:06:38      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:43        0         -        17    0.00    0.20    0.00    0.20    0.20   141  |__rcu_preempt
22:06:43        0     10113         -    0.40    0.40    0.00    0.00    0.80   177  mmsysmon.py
22:06:43        0         -     12388    0.00    0.20    0.00    0.00    0.20   215  |__NMES
22:06:43        0         -     14111    0.20    0.20    0.00    0.00    0.40     5  |__ET_gpfs
22:06:43        0     11966         -    0.20    0.20    0.00    0.00    0.40    84  mmfsd
22:06:43        0         -     13698    0.20    0.00    0.00    0.00    0.20   142  |__mmfsd
22:06:43        0         -     65598    0.00    0.20    0.00    0.00    0.20   131  |__mmfsd
22:06:43        0     85959         -    0.00    0.20    0.00    0.00    0.20   133  kworker/133:0-events
22:06:43    4432689    192635         -    0.20    0.20    0.00    0.00    0.40    21  mpstat
22:06:43    4432689         -    192635    0.20    0.20    0.00    0.00    0.40    21  |__mpstat
22:06:43    4432689    192636         -    1.00    1.20    0.00    0.00    2.20   141  pidstat
22:06:43    4432689         -    192636    1.00    1.20    0.00    0.00    2.20   141  |__pidstat
22:06:43        0    193856         -    0.00    0.20    0.00    0.00    0.20    56  kworker/56:2-events
22:06:43    4432689    198606         -  100.20    0.00    0.00   49.80  100.20    56  ep.C.x
22:06:43    4432689         -    198606   50.20    0.00    0.00   49.80   50.20    56  |__ep.C.x
22:06:43    4432689         -    198610   50.00    0.00    0.00   50.20   50.00    72  |__openmp_worker
22:06:43    4432689    198607         -  200.20    0.00    0.00    0.00  200.20     1  ep.C.x
22:06:43    4432689         -    198607  100.00    0.00    0.00    0.00  100.00     1  |__ep.C.x
22:06:43    4432689         -    198613  100.20    0.00    0.00    0.00  100.20    17  |__openmp_worker
22:06:43    4432689    198608         -  100.20    0.00    0.00    0.00  100.20     3  ep.C.x
22:06:43    4432689         -    198608  100.20    0.00    0.00    0.00  100.20     3  |__ep.C.x
22:06:43    4432689    198609         -  100.20    0.00    0.00   50.20  100.20    56  ep.C.x
22:06:43    4432689         -    198609   49.80    0.00    0.00   50.20   49.80    56  |__ep.C.x
22:06:43    4432689         -    198612   50.20    0.00    0.00   50.00   50.20    72  |__openmp_worker

22:06:43      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
22:06:48        0        17         -    0.00    0.20    0.00    0.00    0.20   141  rcu_preempt
22:06:48        0         -        17    0.00    0.20    0.00    0.00    0.20   141  |__rcu_preempt
22:06:48        0       793         -    0.00    0.20    0.00    0.00    0.20   129  migration/129
22:06:48        0         -       793    0.00    0.20    0.00    0.00    0.20   129  |__migration/129
22:06:48        0         -     81288    0.00    0.20    0.00    0.00    0.20   101  |__kworker/101:1-events
22:06:48    4432689    192635         -    0.00    0.40    0.00    0.00    0.40    21  mpstat
22:06:48    4432689         -    192635    0.00    0.40    0.00    0.00    0.40    21  |__mpstat
22:06:48    4432689    192636         -    0.60    1.20    0.00    0.00    1.80   141  pidstat
22:06:48    4432689         -    192636    0.60    1.20    0.00    0.00    1.80   141  |__pidstat
22:06:48        0    197163         -    0.20    0.00    0.00    0.00    0.20     0  kworker/0:1-events
22:06:48        0         -    197163    0.20    0.00    0.00    0.00    0.20     0  |__kworker/0:1-events
22:06:48    4432689    198606         -  100.00    0.00    0.00   50.00  100.00    56  ep.C.x
22:06:48    4432689         -    198606   50.00    0.00    0.00   50.00   50.00    56  |__ep.C.x
22:06:48    4432689         -    198610   50.00    0.00    0.00   49.80   50.00    72  |__openmp_worker
22:06:48    4432689    198608         -   99.80    0.00    0.00    0.00   99.80     3  ep.C.x
22:06:48    4432689         -    198608  100.00    0.00    0.00    0.00  100.00     3  |__ep.C.x
22:06:48    4432689    198609         -   99.80    0.00    0.00   50.00   99.80    56  ep.C.x
