Linux 6.4.0-150600.23.25-default (cm4r15c01s07) 	06/01/26 	_x86_64_	(224 CPU)

13:44:38      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:45:33        0     66377         -    0.00    0.20    0.00    0.00    0.20    13  kworker/13:0-events
13:45:33        0         -     66377    0.00    0.20    0.00    0.00    0.20    13  |__kworker/13:0-events
13:45:33        0         -    108894    0.00    0.20    0.00    0.20    0.20    74  |__kworker/74:2-events
13:45:33        0    153569         -    0.20    0.00    0.00    0.20    0.20    19  kworker/19:0-events
13:45:33        0         -    153569    0.20    0.00    0.00    0.20    0.20    19  |__kworker/19:0-events
13:45:33        0    208441         -    0.20    0.00    0.00    0.00    0.20    12  kworker/12:0-events
13:45:33        0         -    208441    0.20    0.00    0.00    0.00    0.20    12  |__kworker/12:0-events

13:45:33      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:45:38        0        17         -    0.00    0.20    0.00    0.20    0.20    33  rcu_preempt
13:45:38        0         -        17    0.00    0.20    0.00    0.20    0.20    33  |__rcu_preempt
13:45:38        0       920         -    0.00    0.20    0.00    0.00    0.20   150  migration/150
13:45:38        0         -       920    0.00    0.20    0.00    0.00    0.20   150  |__migration/150
13:45:38        0      3407         -    0.00    0.20    0.00    0.00    0.20    92  kworker/92:0-events
13:45:38        0     10746         -    0.00    0.20    0.00    0.00    0.20   130  kworker/130:2-events
13:45:38        0     14561         -    0.60    0.00    0.00    0.00    0.60   106  mmfsd
13:45:38        0         -     16076    0.20    0.00    0.00    0.00    0.20   162  |__mmfsd
13:45:38        0         -     17680    0.00    0.20    0.00    0.20    0.20    87  |__kworker/87:1-events
13:45:38        0     20935         -    0.20    0.00    0.00    0.00    0.20     3  kworker/3:0-events
13:45:38        0         -     20935    0.20    0.00    0.00    0.00    0.20     3  |__kworker/3:0-events
13:45:38        0     25776         -    0.20    0.00    0.00    0.00    0.20    56  kworker/56:2-events
13:45:38        0         -     25776    0.20    0.00    0.00    0.00    0.20    56  |__kworker/56:2-events
13:45:38        0     25779         -    0.20    0.00    0.00    0.00    0.20     0  kworker/0:2-events
13:45:38        0         -     25779    0.20    0.00    0.00    0.00    0.20     0  |__kworker/0:2-events
13:45:38        0     34785         -    0.00    0.20    0.00    0.00    0.20     8  kworker/8:2-events
13:45:38        0     36177         -    0.20    0.00    0.00    0.00    0.20    39  kworker/39:1-events
13:45:38        0         -     36177    0.20    0.00    0.00    0.00    0.20    39  |__kworker/39:1-events
13:45:38        0     36432         -    0.00    0.20    0.00    0.00    0.20     4  kworker/4:0-events
13:45:38        0         -     36432    0.00    0.20    0.00    0.00    0.20     4  |__kworker/4:0-events
13:45:38    4432689     36761         -    0.20    0.00    0.00    0.00    0.20   120  mpstat
13:45:38    4432689         -     36761    0.20    0.00    0.00    0.00    0.20   120  |__mpstat
13:45:38    4432689     36762         -    1.00    1.60    0.00    0.00    2.60    40  pidstat
13:45:38    4432689         -     36762    1.00    1.60    0.00    0.00    2.60    40  |__pidstat
13:45:38    4432689     36799         -    0.00    0.20    0.00    0.00    0.20     0  dynamic-resourc
13:45:38    4432689     37693         - 1620.40   20.80    0.00   49.20 1641.20    60  ft.C.x
13:45:38    4432689         -     37693   50.00    0.60    0.00   49.20   50.60    60  |__ft.C.x
13:45:38    4432689         -     37694   47.20    0.80    0.00   51.60   48.00    68  |__openmp_worker
13:45:38    4432689         -     37695   49.40    0.60    0.00   49.80   50.00    82  |__openmp_worker
13:45:38    4432689         -     37696   52.00    0.40    0.00   47.40   52.40    82  |__openmp_worker
13:45:38    4432689         -     37697   49.80    0.40    0.00   49.60   50.20    83  |__openmp_worker
13:45:38    4432689         -     37698   50.00    0.80    0.00   49.00   50.80    70  |__openmp_worker
13:45:38    4432689         -     37699   48.20    0.60    0.00   51.00   48.80    80  |__openmp_worker
13:45:38    4432689         -     37700   51.40    0.60    0.00   47.80   52.00    85  |__openmp_worker
13:45:38    4432689         -     37701   52.20    0.80    0.00   47.00   53.00    76  |__openmp_worker
13:45:38    4432689         -     37702   51.00    0.40    0.00   48.40   51.40    61  |__openmp_worker
13:45:38    4432689         -     37703   51.20    0.20    0.00   48.60   51.40    57  |__openmp_worker
13:45:38    4432689         -     37704   52.40    1.20    0.00   46.60   53.60    78  |__openmp_worker
13:45:38    4432689         -     37705   52.60    0.60    0.00   46.60   53.20    60  |__openmp_worker
13:45:38    4432689         -     37706   53.20    0.40    0.00   46.20   53.60    58  |__openmp_worker
13:45:38    4432689         -     37707   49.80    0.80    0.00   49.40   50.60    59  |__openmp_worker
13:45:38    4432689         -     37708   51.80    0.80    0.00   47.20   52.60    65  |__openmp_worker
13:45:38    4432689         -     37709   51.80    0.80    0.00   47.40   52.60    69  |__openmp_worker
13:45:38    4432689         -     37710   50.40    0.40    0.00   49.00   50.80    73  |__openmp_worker
13:45:38    4432689         -     37711   51.20    0.60    0.00   48.20   51.80    64  |__openmp_worker
13:45:38    4432689         -     37712   52.20    0.80    0.00   47.00   53.00    68  |__openmp_worker
13:45:38    4432689         -     37713   48.40    0.40    0.00   50.80   48.80    85  |__openmp_worker
13:45:38    4432689         -     37714   50.20    0.80    0.00   48.80   51.00    79  |__openmp_worker
13:45:38    4432689         -     37715   49.40    0.80    0.00   50.00   50.20    69  |__openmp_worker
13:45:38    4432689         -     37716   47.60    0.60    0.00   51.40   48.20    62  |__openmp_worker
13:45:38    4432689         -     37717   50.60    0.80    0.00   48.20   51.40    63  |__openmp_worker
13:45:38    4432689         -     37718   50.40    1.00    0.00   48.40   51.40    56  |__openmp_worker
13:45:38    4432689         -     37719   50.00    0.60    0.00   49.20   50.60    84  |__openmp_worker
13:45:38    4432689         -     37720   49.00    0.60    0.00   50.20   49.60    79  |__openmp_worker
13:45:38    4432689         -     37721   50.20    1.20    0.00   48.20   51.40    56  |__openmp_worker
13:45:38    4432689         -     37722   50.80    0.60    0.00   48.40   51.40    86  |__openmp_worker
13:45:38    4432689         -     37723   53.00    0.40    0.00   46.40   53.40    74  |__openmp_worker
13:45:38    4432689         -     37724   52.40    0.60    0.00   46.80   53.00    77  |__openmp_worker
13:45:38    4432689     37732         -  946.60    2.20    0.00    0.00  948.80    32  ft.C.x
13:45:38    4432689         -     37732   99.40    0.20    0.00    0.00   99.60    32  |__ft.C.x
13:45:38    4432689         -     37734   99.60    0.00    0.00    0.00   99.60    22  |__openmp_worker
13:45:38    4432689         -     37735   99.20    0.20    0.00    0.60   99.40     4  |__openmp_worker
13:45:38    4432689         -     37736   99.80    0.00    0.00    0.00   99.80    26  |__openmp_worker
13:45:38    4432689         -     37737   98.20    0.00    0.00    1.40   98.20    20  |__openmp_worker
13:45:38    4432689         -     37738   96.20    0.00    0.00    3.80   96.20    18  |__openmp_worker
13:45:38    4432689         -     37739   98.60    0.20    0.00    1.20   98.80    30  |__openmp_worker
13:45:38    4432689         -     37740   97.00    0.00    0.00    3.00   97.00    25  |__openmp_worker
13:45:38    4432689         -     37741   65.60    0.20    0.00    0.60   65.80    19  |__openmp_worker
13:45:38    4432689         -     37742   65.20    0.20    0.00    1.40   65.40    12  |__openmp_worker
13:45:38    4432689         -     37743    1.40    0.00    0.00    1.40    1.40    29  |__openmp_worker
13:45:38    4432689         -     37744    1.00    0.00    0.00    1.00    1.00    25  |__openmp_worker
13:45:38    4432689         -     37745    1.20    0.00    0.00    1.20    1.20    31  |__openmp_worker
13:45:38    4432689         -     37746    1.00    0.20    0.00    1.00    1.20    30  |__openmp_worker
13:45:38    4432689         -     37747    1.20    0.00    0.00    0.00    1.20    19  |__openmp_worker
13:45:38    4432689         -     37748    1.20    0.00    0.00    0.80    1.20    14  |__openmp_worker
13:45:38    4432689         -     37749    1.20    0.20    0.00    1.60    1.40    20  |__openmp_worker
13:45:38    4432689         -     37750    1.60    0.00    0.00    0.00    1.60    23  |__openmp_worker
13:45:38    4432689         -     37751    1.20    0.20    0.00    1.20    1.40    24  |__openmp_worker
13:45:38    4432689         -     37752    1.40    0.00    0.00    1.20    1.40    27  |__openmp_worker
13:45:38    4432689         -     37753    1.20    0.00    0.00    1.20    1.20    17  |__openmp_worker
13:45:38    4432689         -     37754    1.20    0.00    0.00    1.40    1.20    17  |__openmp_worker
13:45:38    4432689         -     37755    1.00    0.20    0.00    1.20    1.20    18  |__openmp_worker
13:45:38    4432689         -     37756    1.60    0.00    0.00    0.60    1.60    21  |__openmp_worker
13:45:38    4432689         -     37757    1.60    0.00    0.00    1.20    1.60    18  |__openmp_worker
13:45:38    4432689         -     37758    1.40    0.00    0.00    1.40    1.40    29  |__openmp_worker
13:45:38    4432689         -     37759    1.20    0.00    0.00    1.20    1.20    25  |__openmp_worker
13:45:38    4432689         -     37760    1.00    0.20    0.00    1.20    1.20    31  |__openmp_worker
13:45:38    4432689         -     37761    1.60    0.00    0.00    1.20    1.60    28  |__openmp_worker
13:45:38    4432689         -     37762    1.00    0.20    0.00    1.40    1.20    27  |__openmp_worker
13:45:38    4432689         -     37763    1.20    0.20    0.00    1.20    1.40    24  |__openmp_worker
13:45:38    4432689         -     37764    1.20    0.20    0.00    1.00    1.40    28  |__openmp_worker
13:45:38    4432689     37772         -  412.00   24.80    0.00    0.40  436.80    23  ft.C.x
13:45:38    4432689         -     37772   43.60    0.40    0.00    0.40   44.00    23  |__ft.C.x
13:45:38    4432689         -     37773   40.60    0.40    0.00    2.60   41.00    10  |__openmp_worker
13:45:38    4432689         -     37775   40.40    0.80    0.00    2.80   41.20    15  |__openmp_worker
13:45:38    4432689         -     37776   42.80    1.20    0.00    0.00   44.00    24  |__openmp_worker
13:45:38    4432689         -     37777   41.00    0.40    0.00    2.60   41.40    27  |__openmp_worker
13:45:38    4432689         -     37778   40.80    0.40    0.00    2.60   41.20    11  |__openmp_worker
13:45:38    4432689         -     37779   40.80    0.80    0.00    2.40   41.60     1  |__openmp_worker
13:45:38    4432689         -     37780   43.00    1.00    0.00    0.00   44.00    21  |__openmp_worker
13:45:38    4432689         -     37781    2.00    1.00    0.00    2.80    3.00    31  |__openmp_worker
13:45:38    4432689         -     37782    4.00    1.20    0.00    0.00    5.20     2  |__openmp_worker
13:45:38    4432689         -     37783    4.20    1.00    0.00    0.00    5.20     3  |__openmp_worker
13:45:38    4432689         -     37784    5.00    0.20    0.00    0.00    5.20     9  |__openmp_worker
13:45:38    4432689         -     37785    3.00    0.60    0.00    2.00    3.60     7  |__openmp_worker
13:45:38    4432689         -     37786    2.80    1.40    0.00    0.80    4.20    11  |__openmp_worker
13:45:38    4432689         -     37787    2.00    0.80    0.00    2.80    2.80    17  |__openmp_worker
13:45:38    4432689         -     37788    3.80    1.20    0.00    0.00    5.00     1  |__openmp_worker
13:45:38    4432689         -     37789    6.20    0.00    0.00    0.00    6.20     8  |__openmp_worker
13:45:38    4432689         -     37790    2.20    0.80    0.00    2.60    3.00    17  |__openmp_worker
13:45:38    4432689         -     37791    2.40    0.40    0.00    3.20    2.80    28  |__openmp_worker
13:45:38    4432689         -     37792    2.00    0.80    0.00    2.40    2.80     6  |__openmp_worker
13:45:38    4432689         -     37793    2.40    0.80    0.00    2.40    3.20     6  |__openmp_worker
13:45:38    4432689         -     37794    2.60    0.40    0.00    2.40    3.00     5  |__openmp_worker
13:45:38    4432689         -     37795    2.80    0.00    0.00    2.80    2.80    13  |__openmp_worker
13:45:38    4432689         -     37796    2.00    0.80    0.00    3.20    2.80    13  |__openmp_worker
13:45:38    4432689         -     37797    2.60    0.20    0.00    3.00    2.80    28  |__openmp_worker
13:45:38    4432689         -     37798    2.40    0.20    0.00    2.60    2.60    15  |__openmp_worker
13:45:38    4432689         -     37799    2.40    0.40    0.00    2.80    2.80    17  |__openmp_worker
13:45:38    4432689         -     37800    4.00    1.00    0.00    0.00    5.00    29  |__openmp_worker
13:45:38    4432689         -     37801    4.60    1.20    0.00    0.00    5.80    16  |__openmp_worker
13:45:38    4432689         -     37802    2.00    0.80    0.00    2.80    2.80    31  |__openmp_worker
13:45:38    4432689         -     37803    4.20    1.00    0.00    0.00    5.20    14  |__openmp_worker
13:45:38    4432689         -     37804    4.20    0.80    0.00    0.40    5.00     7  |__openmp_worker
13:45:38    4432689     37812         -  137.60   18.00    0.00    6.00  155.60    84  ft.C.x
13:45:38    4432689         -     37812    5.00    0.80    0.00    6.00    5.80    84  |__ft.C.x
13:45:38    4432689         -     37813    3.80    0.20    0.00    7.00    4.00    66  |__openmp_worker
13:45:38    4432689         -     37814    3.40    0.40    0.00    7.60    3.80    66  |__openmp_worker
13:45:38    4432689         -     37815    4.20    0.60    0.00    6.60    4.80    78  |__openmp_worker
13:45:38    4432689         -     37816    4.60    0.40    0.00    6.40    5.00    75  |__openmp_worker
13:45:38    4432689         -     37817    4.40    0.60    0.00    6.40    5.00    71  |__openmp_worker
13:45:38    4432689         -     37818    4.60    0.40    0.00    6.40    5.00    65  |__openmp_worker
13:45:38    4432689         -     37819    4.40    0.40    0.00    6.40    4.80    71  |__openmp_worker
13:45:38    4432689         -     37820    4.60    0.40    0.00    6.20    5.00    83  |__openmp_worker
13:45:38    4432689         -     37821    3.60    0.80    0.00    7.00    4.40    58  |__openmp_worker
13:45:38    4432689         -     37822    4.20    0.40    0.00    6.80    4.60    80  |__openmp_worker
13:45:38    4432689         -     37823    4.40    0.40    0.00    6.40    4.80    57  |__openmp_worker
13:45:38    4432689         -     37824    4.00    0.20    0.00    6.80    4.20    77  |__openmp_worker
13:45:38    4432689         -     37825    4.00    0.60    0.00    6.60    4.60    73  |__openmp_worker
13:45:38    4432689         -     37826    4.20    0.40    0.00    6.20    4.60    70  |__openmp_worker
13:45:38    4432689         -     37827    3.00    0.40    0.00    7.00    3.40    66  |__openmp_worker
13:45:38    4432689         -     37828    4.40    0.80    0.00    6.20    5.20    75  |__openmp_worker
13:45:38    4432689         -     37829    5.00    0.60    0.00    5.80    5.60    86  |__openmp_worker
13:45:38    4432689         -     37830    3.80    0.60    0.00    7.00    4.40    87  |__openmp_worker
13:45:38    4432689         -     37831    4.00    0.60    0.00    6.20    4.60    63  |__openmp_worker
13:45:38    4432689         -     37832    4.20    0.20    0.00    6.40    4.40    87  |__openmp_worker
13:45:38    4432689         -     37833    4.00    0.40    0.00    6.20    4.40    76  |__openmp_worker
13:45:38    4432689         -     37834    3.80    0.60    0.00    6.20    4.40    67  |__openmp_worker
13:45:38    4432689         -     37835    3.60    0.60    0.00    6.40    4.20    67  |__openmp_worker
13:45:38    4432689         -     37836    3.80    0.40    0.00    7.00    4.20    59  |__openmp_worker
13:45:38    4432689         -     37837    4.60    0.40    0.00    6.40    5.00    64  |__openmp_worker
13:45:38    4432689         -     37838    4.20    0.60    0.00    6.60    4.80    61  |__openmp_worker
13:45:38    4432689         -     37839    3.80    0.40    0.00    6.60    4.20    62  |__openmp_worker
13:45:38    4432689         -     37840    4.60    0.20    0.00    6.40    4.80    72  |__openmp_worker
13:45:38    4432689         -     37841    4.60    0.40    0.00    6.40    5.00    72  |__openmp_worker
13:45:38    4432689         -     37842    4.80    0.00    0.00    6.60    4.80    81  |__openmp_worker
13:45:38    4432689         -     37843    4.60    0.20    0.00    5.80    4.80    81  |__openmp_worker
13:45:38        0         -     70425    0.00    0.20    0.00    0.00    0.20    66  |__kworker/66:0-events
13:45:38        0         -    102118    0.00    0.20    0.00    0.00    0.20    67  |__kworker/67:1-events
13:45:38        0         -    108893    0.00    0.20    0.00    0.00    0.20    80  |__kworker/80:1-events
13:45:38        0         -    120559    0.00    0.20    0.00    0.00    0.20    86  |__kworker/86:0-events
13:45:38        0         -    193230    0.00    0.20    0.00    0.00    0.20   120  |__kworker/120:1-events
13:45:38        0    212065         -    0.00    0.20    0.00    0.00    0.20    59  kworker/59:0-events
13:45:38        0         -    216334    0.00    0.20    0.00    0.00    0.20    70  |__kworker/70:0-events
13:45:38        0         -    224497    0.00    0.20    0.00    0.00    0.20    63  |__kworker/63:1-events
13:45:38        0         -    224498    0.00    0.20    0.00    0.00    0.20    62  |__kworker/62:0-events

13:45:38      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:45:43        0         -        16    0.00    0.20    0.00    0.00    0.20     0  |__ksoftirqd/0
13:45:43        0        17         -    0.00    0.20    0.00    0.00    0.20    40  rcu_preempt
13:45:43        0         -        17    0.00    0.20    0.00    0.00    0.20    40  |__rcu_preempt
13:45:43        0       125         -    0.00    0.20    0.00    0.00    0.20    18  migration/18
13:45:43        0         -       125    0.00    0.20    0.00    0.00    0.20    18  |__migration/18
13:45:43        0         -     10746    0.00    0.20    0.00    0.00    0.20   130  |__kworker/130:2-events
13:45:43        0     14561         -    0.40    0.20    0.00    0.00    0.60   106  mmfsd
13:45:43        0         -     15316    0.20    0.00    0.00    0.00    0.20    49  |__mmfsd
13:45:43        0     33793         -    0.00    0.20    0.00    0.00    0.20    10  kworker/10:2-events
13:45:43        0     33888         -    0.00    0.20    0.00    0.00    0.20   200  kworker/200:1-events
13:45:43    4432689     36761         -    0.20    0.00    0.00    0.00    0.20   120  mpstat
13:45:43    4432689         -     36761    0.20    0.00    0.00    0.00    0.20   120  |__mpstat
13:45:43    4432689     36762         -    0.60    2.00    0.00    0.00    2.60   152  pidstat
13:45:43    4432689         -     36762    0.60    2.00    0.00    0.00    2.60   152  |__pidstat
13:45:43    4432689     37017         -    0.00    0.20    0.00    0.00    0.20    88  test_staggered.
13:45:43    4432689         -     37017    0.00    0.20    0.00    0.00    0.20    88  |__test_staggered.
13:45:43    4432689     37732         - 1221.60    1.20    0.00    0.00 1222.80    12  ft.C.x
13:45:43    4432689         -     37732  100.20    0.00    0.00    0.00  100.20    12  |__ft.C.x
13:45:43    4432689         -     37734  100.20    0.00    0.00    0.00  100.20    13  |__openmp_worker
13:45:43    4432689         -     37735  100.00    0.00    0.00    0.00  100.00    16  |__openmp_worker
13:45:43    4432689         -     37736  100.00    0.20    0.00    0.00  100.20    15  |__openmp_worker
13:45:43    4432689         -     37737   96.20    0.20    0.00    3.80   96.40     6  |__openmp_worker
13:45:43    4432689         -     37738   98.80    0.00    0.00    1.40   98.80     5  |__openmp_worker
13:45:43    4432689         -     37739  100.00    0.20    0.00    0.00  100.20     4  |__openmp_worker
13:45:43    4432689         -     37740   99.80    0.20    0.00    0.20  100.00     8  |__openmp_worker
13:45:43    4432689         -     37741   98.80    0.00    0.00    0.20   98.80    10  |__openmp_worker
13:45:43    4432689         -     37742   98.40    0.20    0.00    0.00   98.60    11  |__openmp_worker
13:45:43    4432689         -     37743   37.80    0.00    0.00    2.80   37.80     1  |__openmp_worker
13:45:43    4432689         -     37744   37.80    0.20    0.00    2.80   38.00    14  |__openmp_worker
13:45:43    4432689         -     37745   40.40    0.40    0.00    0.00   40.80     2  |__openmp_worker
13:45:43    4432689         -     37746   37.00    0.00    0.00    3.60   37.00     9  |__openmp_worker
13:45:43    4432689         -     37747   38.00    0.00    0.00    2.60   38.00     3  |__openmp_worker
13:45:43    4432689         -     37748   37.80    0.00    0.00    2.80   37.80     7  |__openmp_worker
13:45:43    4432689     37772         - 1246.20    0.60    0.00    0.20 1246.80    23  ft.C.x
13:45:43    4432689         -     37772  100.20    0.00    0.00    0.20  100.20    23  |__ft.C.x
13:45:43    4432689         -     37773  100.20    0.00    0.00    0.00  100.20    22  |__openmp_worker
13:45:43    4432689         -     37775  100.20    0.00    0.00    0.00  100.20    21  |__openmp_worker
13:45:43    4432689         -     37776  100.20    0.00    0.00    0.00  100.20    24  |__openmp_worker
13:45:43    4432689         -     37777  100.00    0.20    0.00    0.00  100.20    27  |__openmp_worker
13:45:43    4432689         -     37778  100.20    0.20    0.00    0.20  100.40    28  |__openmp_worker
13:45:43    4432689         -     37779  100.20    0.00    0.00    0.00  100.20    29  |__openmp_worker
13:45:43    4432689         -     37780  100.00    0.20    0.00    0.00  100.20    26  |__openmp_worker
13:45:43    4432689         -     37781   98.60    0.00    0.00    0.00   98.60    25  |__openmp_worker
13:45:43    4432689         -     37782   98.60    0.00    0.00    0.00   98.60    30  |__openmp_worker
13:45:43    4432689         -     37783   41.40    0.00    0.00    0.00   41.40    17  |__openmp_worker
13:45:43    4432689         -     37784   41.60    0.00    0.00    0.00   41.60    18  |__openmp_worker
13:45:43    4432689         -     37785   41.80    0.00    0.00    0.00   41.80    19  |__openmp_worker
13:45:43    4432689         -     37786   41.60    0.00    0.00    0.00   41.60    32  |__openmp_worker
13:45:43    4432689         -     37787   41.40    0.20    0.00    0.00   41.60    31  |__openmp_worker
13:45:43    4432689         -     37788   39.80    0.00    0.00    1.80   39.80    20  |__openmp_worker
13:45:43    4432689     37812         - 1647.20   17.00    0.00   47.60 1664.20    84  ft.C.x
13:45:43    4432689         -     37812   52.20    0.40    0.00   47.60   52.60    84  |__ft.C.x
13:45:43    4432689         -     37813   52.20    0.40    0.00   47.60   52.60    81  |__openmp_worker
13:45:43    4432689         -     37814   49.40    1.00    0.00   50.00   50.40    67  |__openmp_worker
13:45:43    4432689         -     37815   50.60    0.60    0.00   49.00   51.20    73  |__openmp_worker
13:45:43    4432689         -     37816   50.60    0.20    0.00   49.20   50.80    73  |__openmp_worker
13:45:43    4432689         -     37817   50.60    0.20    0.00   49.40   50.80    65  |__openmp_worker
13:45:43    4432689         -     37818   52.00    0.60    0.00   47.60   52.60    59  |__openmp_worker
13:45:43    4432689         -     37819   50.80    0.60    0.00   49.00   51.40    71  |__openmp_worker
13:45:43    4432689         -     37820   52.40    0.40    0.00   47.60   52.80    83  |__openmp_worker
13:45:43    4432689         -     37821   52.40    0.40    0.00   47.60   52.80    82  |__openmp_worker
13:45:43    4432689         -     37822   51.60    0.20    0.00   48.40   51.80    80  |__openmp_worker
13:45:43    4432689         -     37823   51.00    0.60    0.00   48.40   51.60    57  |__openmp_worker
13:45:43    4432689         -     37824   52.00    0.60    0.00   47.80   52.60    77  |__openmp_worker
13:45:43    4432689         -     37825   51.60    0.20    0.00   48.20   51.80    76  |__openmp_worker
13:45:43    4432689         -     37826   52.20    0.40    0.00   47.60   52.60    70  |__openmp_worker
13:45:43    4432689         -     37827   50.40    0.80    0.00   49.00   51.20    63  |__openmp_worker
13:45:43    4432689         -     37828   53.60    1.00    0.00   45.60   54.60    87  |__openmp_worker
13:45:43    4432689         -     37829   51.20    0.20    0.00   49.00   51.40    78  |__openmp_worker
13:45:43    4432689         -     37830   50.00    0.40    0.00   50.00   50.40    86  |__openmp_worker
13:45:43    4432689         -     37831   55.40    0.40    0.00   44.60   55.80    56  |__openmp_worker
13:45:43    4432689         -     37832   51.80    0.40    0.00   48.20   52.20    85  |__openmp_worker
13:45:43    4432689         -     37833   51.00    0.40    0.00   48.60   51.40    83  |__openmp_worker
13:45:43    4432689         -     37834   49.80    0.60    0.00   50.00   50.40    58  |__openmp_worker
13:45:43    4432689         -     37835   50.00    1.00    0.00   49.20   51.00    67  |__openmp_worker
13:45:43    4432689         -     37836   51.20    0.20    0.00   49.00   51.40    62  |__openmp_worker
13:45:43    4432689         -     37837   50.20    0.60    0.00   49.40   50.80    70  |__openmp_worker
13:45:43    4432689         -     37838   51.60    0.60    0.00   48.00   52.20    61  |__openmp_worker
13:45:43    4432689         -     37839   53.40    0.60    0.00   46.00   54.00    62  |__openmp_worker
13:45:43    4432689         -     37840   52.00    0.40    0.00   48.20   52.40    72  |__openmp_worker
13:45:43    4432689         -     37841   49.80    1.00    0.00   49.40   50.80    63  |__openmp_worker
13:45:43    4432689         -     37842   51.20    0.80    0.00   48.20   52.00    81  |__openmp_worker
13:45:43    4432689         -     37843   53.20    0.40    0.00   47.00   53.60    79  |__openmp_worker
13:45:43    4432689     37851         - 1131.60   25.60    0.00   39.00 1157.20    68  ft.C.x
13:45:43    4432689         -     37851   35.40    1.20    0.00   39.00   36.60    68  |__ft.C.x
13:45:43    4432689         -     37852   34.60    0.60    0.00   38.80   35.20    74  |__openmp_worker
13:45:43    4432689         -     37853   35.00    0.60    0.00   38.00   35.60    68  |__openmp_worker
13:45:43    4432689         -     37854   35.00    0.60    0.00   38.40   35.60    77  |__openmp_worker
13:45:43    4432689         -     37855   36.20    0.60    0.00   38.20   36.80    65  |__openmp_worker
13:45:43    4432689         -     37856   36.20    0.60    0.00   38.20   36.80    69  |__openmp_worker
13:45:43    4432689         -     37857   34.80    0.40    0.00   38.40   35.20    59  |__openmp_worker
13:45:43    4432689         -     37858   36.00    0.80    0.00   38.00   36.80    69  |__openmp_worker
13:45:43    4432689         -     37859   37.20    0.40    0.00   37.40   37.60    78  |__openmp_worker
13:45:43    4432689         -     37860   36.20    0.60    0.00   38.40   36.80    57  |__openmp_worker
13:45:43    4432689         -     37861   36.00    0.80    0.00   38.40   36.80    71  |__openmp_worker
13:45:43    4432689         -     37862   35.00    0.60    0.00   38.20   35.60    75  |__openmp_worker
13:45:43    4432689         -     37863   35.00    0.80    0.00   38.80   35.80    58  |__openmp_worker
13:45:43    4432689         -     37864   35.40    1.00    0.00   38.20   36.40    64  |__openmp_worker
13:45:43    4432689         -     37865   36.40    0.40    0.00   37.80   36.80    80  |__openmp_worker
13:45:43    4432689         -     37866   34.80    0.60    0.00   37.80   35.40    85  |__openmp_worker
13:45:43    4432689         -     37867   35.80    0.60    0.00   37.80   36.40    64  |__openmp_worker
13:45:43    4432689         -     37868   35.40    0.60    0.00   38.20   36.00    84  |__openmp_worker
13:45:43    4432689         -     37869   34.00    0.60    0.00   39.60   34.60    87  |__openmp_worker
13:45:43    4432689         -     37870   35.00    0.80    0.00   38.40   35.80    61  |__openmp_worker
13:45:43    4432689         -     37871   36.40    0.60    0.00   36.60   37.00    60  |__openmp_worker
13:45:43    4432689         -     37872   33.40    0.80    0.00   39.40   34.20    82  |__openmp_worker
13:45:43    4432689         -     37873   35.00    0.60    0.00   37.80   35.60    79  |__openmp_worker
13:45:43    4432689         -     37874   34.40    0.80    0.00   38.20   35.20    56  |__openmp_worker
13:45:43    4432689         -     37875   34.00    0.80    0.00   39.60   34.80    60  |__openmp_worker
13:45:43    4432689         -     37876   35.00    0.80    0.00   38.40   35.80    76  |__openmp_worker
13:45:43    4432689         -     37877   34.60    0.80    0.00   38.00   35.40    86  |__openmp_worker
13:45:43    4432689         -     37878   34.20    1.00    0.00   37.80   35.20    74  |__openmp_worker
13:45:43    4432689         -     37879   35.40    1.00    0.00   37.80   36.40    66  |__openmp_worker
13:45:43    4432689         -     37880   36.20    0.60    0.00   37.40   36.80    75  |__openmp_worker
13:45:43    4432689         -     37881   35.20    1.20    0.00   37.80   36.40    66  |__openmp_worker
13:45:43    4432689         -     37882   35.20    0.60    0.00   38.60   35.80    72  |__openmp_worker
13:45:43        0     52126         -    0.00    0.20    0.00    0.00    0.20   201  kworker/201:2-mm_percpu_wq
13:45:43        0         -     52126    0.00    0.20    0.00    0.00    0.20   201  |__kworker/201:2-mm_percpu_wq
13:45:43        0     70425         -    0.00    0.20    0.00    0.00    0.20    66  kworker/66:0-events
13:45:43        0     89599         -    0.00    0.20    0.00    0.00    0.20    82  kworker/82:1-events
13:45:43        0    108893         -    0.00    0.20    0.00    0.00    0.20    80  kworker/80:1-events
13:45:43        0         -    136608    0.00    0.20    0.00    0.00    0.20    68  |__kworker/68:1-events
13:45:43        0    156092         -    0.00    0.20    0.00    0.00    0.20    83  kworker/83:0-events
13:45:43        0         -    175518    0.00    0.20    0.00    0.00    0.20    65  |__kworker/65:2-events
13:45:43        0         -    212064    0.00    0.20    0.00    0.00    0.20    60  |__kworker/60:1-events

13:45:43      UID      TGID       TID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:45:48        0        17         -    0.00    0.20    0.00    0.00    0.20   131  rcu_preempt
13:45:48        0         -        17    0.00    0.20    0.00    0.00    0.20   131  |__rcu_preempt
13:45:48        0     11869         -    0.40    0.00    0.00    0.00    0.40   104  python3.11
